evaluation_index,gap_months,k_references,level_weight,distance_power,max_pairs_per_bin,shape_weight,fitness,val_mae,val_rmse,validation_block_rmse_std,selected_alpha,num_train_pairs,num_train_pair_targets
147,12,10,0.0,0.931,2,1.0,0.47584809665935357,0.37058763218990975,0.46747630451336697,0.08371792145986602,100.0,116,27
26,12,9,0.0,0.5,2,1.0,0.47616009633188827,0.3719760888559108,0.46779503837063946,0.08365057961248797,100.0,116,27
76,3,5,0.033,0.621,1,0.967,0.4762233648672251,0.3777142081747352,0.4716180683472369,0.04605296519988226,100.0,87,36
160,12,11,0.0,2.491,2,1.0,0.47653675090969544,0.3734069625857908,0.46855347504797923,0.07983275861716188,100.0,116,27
13,12,11,0.144,1.082,2,0.856,0.4767718141475303,0.3717282188009398,0.46790003484812753,0.08871779299402764,100.0,116,27
265,12,10,0.0,0.677,2,1.0,0.4767734823834037,0.3709295610097813,0.4683395697852384,0.08433912598165329,100.0,116,27
138,12,10,0.0,0.504,2,1.0,0.4775476434256729,0.37121635689881377,0.46907528516889113,0.08472358256781758,100.0,116,27
27,12,11,0.009,0.985,2,0.991,0.47768941328963527,0.3779185489661583,0.46914086311474884,0.08548550174886452,100.0,116,27
269,12,7,0.0,0.5,2,1.0,0.47779534640401633,0.3742025796879081,0.47020131599169673,0.07594030412319583,100.0,116,27
304,1,10,0.031,0.844,1,0.969,0.47804371406036505,0.36225674674161706,0.4714470257990643,0.06596688261300787,100.0,92,38
50,12,8,0.0,0.5,1,1.0,0.4788646758580093,0.37444754652914614,0.47034064927041763,0.08524026587591658,100.0,65,27
41,12,8,0.0,1.783,1,1.0,0.4807538518671071,0.37660182238108747,0.47247703062197977,0.08276821245127379,100.0,65,27
151,12,10,0.037,0.5,1,0.963,0.4818948950677071,0.3737122450224559,0.47242110703151,0.09473788036197103,100.0,65,27
190,12,11,0.0,0.975,1,1.0,0.481986907633372,0.3771412355096471,0.4730809224920328,0.08905985141339184,100.0,65,27
278,3,5,0.006,0.5,1,0.994,0.4822322770244022,0.38527915596970136,0.47725705732876594,0.049752196956362196,100.0,87,36
79,12,10,0.0,2.108,1,1.0,0.4826277594061133,0.3737078663660927,0.47425743902625883,0.08370320379854441,100.0,65,27
121,3,4,0.025,0.771,1,0.975,0.4826314428099679,0.38565161739994064,0.47668217976484467,0.059492630451231994,100.0,87,36
178,3,5,0.055,0.945,1,0.945,0.4826913918487961,0.3823065160824408,0.47748472370461154,0.05206668144184596,100.0,87,36
199,3,5,0.055,0.948,1,0.945,0.48270064502495125,0.3823303128891758,0.47749527285691623,0.052053721680350384,100.0,87,36
33,12,10,0.0,2.135,1,1.0,0.48274754981953777,0.37380435808989826,0.47438533547932515,0.08362214340212622,100.0,65,27
235,12,8,0.0,2.196,1,1.0,0.4832242439110416,0.3787468873738631,0.47506845940318126,0.08155784507860288,100.0,65,27
16,12,12,0.072,1.755,2,0.928,0.48341092678354125,0.37765905694843127,0.4740564330914562,0.09354493692085092,100.0,116,27
170,12,10,0.18,1.962,2,0.8200000000000001,0.4841172817328911,0.37909132511437316,0.47513055464545123,0.0898672708743984,100.0,116,27
271,12,12,0.027,0.693,2,0.973,0.4849568191770645,0.38379806886718576,0.47624390168842945,0.08712917488635037,100.0,116,27
282,3,5,0.0,0.5,1,1.0,0.4855022038184603,0.38718082430498363,0.4805046681358017,0.04997535682658581,100.0,87,36
335,1,5,0.138,0.557,1,0.862,0.4866571063158117,0.3764943892044408,0.4814947120373908,0.05162394278420937,100.0,92,38
166,12,15,0.156,2.807,2,0.844,0.486663655707424,0.3841782112286435,0.47778876391136715,0.08874891796056822,100.0,116,27
259,12,10,0.4,0.52,2,0.6,0.4874580250430677,0.3875022698682061,0.4777535273576958,0.09704497685371924,100.0,116,27
212,12,9,0.197,1.651,2,0.8029999999999999,0.4879969023411399,0.3826178617339199,0.47865205967855284,0.09344842662587043,100.0,116,27
182,12,10,0.212,2.004,2,0.788,0.48835409367797133,0.38428252385399003,0.4788530855507795,0.09501008127191826,100.0,116,27
104,3,4,0.0,0.5,2,1.0,0.4892522980915805,0.4005035882381574,0.4822689324728645,0.06983365618715968,100.0,160,36
146,12,11,0.0,1.596,3,1.0,0.48954845840050193,0.39214039460416233,0.4809183687129623,0.0863008968753963,100.0,158,27
84,12,4,0.0,0.962,3,1.0,0.4895710726614699,0.3924247408686685,0.4811722149667568,0.08398857694713129,100.0,158,27
150,12,11,0.0,1.671,3,1.0,0.48967596205016595,0.3921604965331195,0.481074287008617,0.08601675041548958,100.0,158,27
107,12,9,0.302,1.403,2,0.698,0.4900787711938495,0.38751502428586787,0.4801164742363202,0.09962296957529292,100.0,116,27
89,3,3,0.017,0.684,1,0.983,0.4901901150991456,0.39771966908246964,0.48500133627322517,0.05188778825920447,100.0,87,36
93,3,4,0.041,0.749,1,0.959,0.4904794054757457,0.3930423063358979,0.4852884298890714,0.05190975586674321,100.0,87,36
230,12,9,0.2,1.849,2,0.8,0.49060234056167656,0.3848734813175522,0.48121257508734466,0.09389765474331918,100.0,116,27
211,12,9,0.228,1.62,2,0.772,0.4907688725593032,0.38904207689816195,0.4809960424501082,0.09772830109194998,100.0,116,27
252,12,14,0.226,2.311,2,0.774,0.4914155625608966,0.38571429552795344,0.48142744190787007,0.0998812065302652,100.0,116,27
299,3,11,0.037,0.905,1,0.963,0.49152611827046894,0.3902868432261354,0.4851673024631026,0.06358815807366343,100.0,87,36
43,12,10,0.0,0.5,3,1.0,0.49156582846128855,0.3899037843171458,0.4828392054594607,0.08726623001827834,100.0,158,27
322,3,11,0.037,0.854,1,0.963,0.4916118551429051,0.3904041650699636,0.4852305466010095,0.06381308541895626,100.0,87,36
