sample_i_id,sample_j_id,x_i_start_date,x_i_end_date,target_i_date,x_j_start_date,x_j_end_date,target_j_date,cpi_i,cpi_j,delta_cpi,window_distance
43,5,2021-04,2022-03,2022-04,2018-02,2019-01,2019-02,100.4,101.0,-0.6,1.331926
43,6,2021-04,2022-03,2022-04,2018-03,2019-02,2019-03,100.4,99.6,0.8,0.961233
43,7,2021-04,2022-03,2022-04,2018-04,2019-03,2019-04,100.4,100.1,0.3,1.026087
43,8,2021-04,2022-03,2022-04,2018-05,2019-04,2019-05,100.4,100.0,0.4,1.502114
43,9,2021-04,2022-03,2022-04,2018-06,2019-05,2019-06,100.4,99.9,0.5,1.629533
43,10,2021-04,2022-03,2022-04,2018-07,2019-06,2019-07,100.4,100.4,0.0,1.357422
43,11,2021-04,2022-03,2022-04,2018-08,2019-07,2019-08,100.4,100.7,-0.3,1.557193
43,12,2021-04,2022-03,2022-04,2018-09,2019-08,2019-09,100.4,100.9,-0.5,1.575357
43,13,2021-04,2022-03,2022-04,2018-10,2019-09,2019-10,100.4,100.9,-0.5,1.160285
43,14,2021-04,2022-03,2022-04,2018-11,2019-10,2019-11,100.4,100.4,0.0,1.261243
43,15,2021-04,2022-03,2022-04,2018-12,2019-11,2019-12,100.4,100.0,0.4,1.527445
43,16,2021-04,2022-03,2022-04,2019-01,2019-12,2020-01,100.4,101.4,-1.0,1.313332
43,17,2021-04,2022-03,2022-04,2019-02,2020-01,2020-02,100.4,100.8,-0.4,1.447195
43,18,2021-04,2022-03,2022-04,2019-03,2020-02,2020-03,100.4,98.8,1.6,0.903866
43,19,2021-04,2022-03,2022-04,2019-04,2020-03,2020-04,100.4,99.1,1.3,0.924843
43,20,2021-04,2022-03,2022-04,2019-05,2020-04,2020-05,100.4,99.2,1.2,1.573295
43,21,2021-04,2022-03,2022-04,2019-06,2020-05,2020-06,100.4,99.9,0.5,1.600849
43,22,2021-04,2022-03,2022-04,2019-07,2020-06,2020-07,100.4,100.6,-0.2,1.362701
43,23,2021-04,2022-03,2022-04,2019-08,2020-07,2020-08,100.4,100.4,0.0,1.601682
43,24,2021-04,2022-03,2022-04,2019-09,2020-08,2020-09,100.4,100.2,0.2,1.680589
43,25,2021-04,2022-03,2022-04,2019-10,2020-09,2020-10,100.4,99.7,0.7,1.515344
43,26,2021-04,2022-03,2022-04,2019-11,2020-10,2020-11,100.4,99.4,1.0,1.650241
43,27,2021-04,2022-03,2022-04,2019-12,2020-11,2020-12,100.4,100.7,-0.3,1.63352
43,28,2021-04,2022-03,2022-04,2020-01,2020-12,2021-01,100.4,101.0,-0.6,1.505219
43,29,2021-04,2022-03,2022-04,2020-02,2021-01,2021-02,100.4,100.6,-0.2,1.222827
43,30,2021-04,2022-03,2022-04,2020-03,2021-02,2021-03,100.4,99.5,0.9,0.795414
43,31,2021-04,2022-03,2022-04,2020-04,2021-03,2021-04,100.4,99.7,0.7,1.192747
44,0,2021-05,2022-04,2022-05,2017-09,2018-08,2018-09,99.8,100.7,-0.9,1.369582
44,1,2021-05,2022-04,2022-05,2017-10,2018-09,2018-10,99.8,100.2,-0.4,1.594057
44,2,2021-05,2022-04,2022-05,2017-11,2018-10,2018-11,99.8,99.7,0.1,1.348152
44,3,2021-05,2022-04,2022-05,2017-12,2018-11,2018-12,99.8,100.0,-0.2,1.440908
44,4,2021-05,2022-04,2022-05,2018-01,2018-12,2019-01,99.8,100.5,-0.7,1.689527
44,5,2021-05,2022-04,2022-05,2018-02,2019-01,2019-02,99.8,101.0,-1.2,1.347154
44,6,2021-05,2022-04,2022-05,2018-03,2019-02,2019-03,99.8,99.6,0.2,1.061674
44,7,2021-05,2022-04,2022-05,2018-04,2019-03,2019-04,99.8,100.1,-0.3,1.174679
44,8,2021-05,2022-04,2022-05,2018-05,2019-04,2019-05,99.8,100.0,-0.2,1.099243
44,9,2021-05,2022-04,2022-05,2018-06,2019-05,2019-06,99.8,99.9,-0.1,1.600407
44,10,2021-05,2022-04,2022-05,2018-07,2019-06,2019-07,99.8,100.4,-0.6,1.719131
44,11,2021-05,2022-04,2022-05,2018-08,2019-07,2019-08,99.8,100.7,-0.9,1.32164
44,12,2021-05,2022-04,2022-05,2018-09,2019-08,2019-09,99.8,100.9,-1.1,1.433667
44,13,2021-05,2022-04,2022-05,2018-10,2019-09,2019-10,99.8,100.9,-1.1,1.434003
44,14,2021-05,2022-04,2022-05,2018-11,2019-10,2019-11,99.8,100.4,-0.6,1.111203
44,15,2021-05,2022-04,2022-05,2018-12,2019-11,2019-12,99.8,100.0,-0.2,1.354182
44,16,2021-05,2022-04,2022-05,2019-01,2019-12,2020-01,99.8,101.4,-1.6,1.624291
44,17,2021-05,2022-04,2022-05,2019-02,2020-01,2020-02,99.8,100.8,-1.0,1.21403
44,18,2021-05,2022-04,2022-05,2019-03,2020-02,2020-03,99.8,98.8,1.0,1.329026
44,19,2021-05,2022-04,2022-05,2019-04,2020-03,2020-04,99.8,99.1,0.7,1.271115
44,20,2021-05,2022-04,2022-05,2019-05,2020-04,2020-05,99.8,99.2,0.6,1.107647
44,21,2021-05,2022-04,2022-05,2019-06,2020-05,2020-06,99.8,99.9,-0.1,1.642181
44,22,2021-05,2022-04,2022-05,2019-07,2020-06,2020-07,99.8,100.6,-0.8,1.649763
44,23,2021-05,2022-04,2022-05,2019-08,2020-07,2020-08,99.8,100.4,-0.6,1.319059
44,24,2021-05,2022-04,2022-05,2019-09,2020-08,2020-09,99.8,100.2,-0.4,1.559856
44,25,2021-05,2022-04,2022-05,2019-10,2020-09,2020-10,99.8,99.7,0.1,1.637094
44,26,2021-05,2022-04,2022-05,2019-11,2020-10,2020-11,99.8,99.4,0.4,1.466715
44,27,2021-05,2022-04,2022-05,2019-12,2020-11,2020-12,99.8,100.7,-0.9,1.652628
44,28,2021-05,2022-04,2022-05,2020-01,2020-12,2021-01,99.8,101.0,-1.2,1.596221
44,29,2021-05,2022-04,2022-05,2020-02,2021-01,2021-02,99.8,100.6,-0.8,1.30136
44,30,2021-05,2022-04,2022-05,2020-03,2021-02,2021-03,99.8,99.5,0.3,1.043266
44,31,2021-05,2022-04,2022-05,2020-04,2021-03,2021-04,99.8,99.7,0.1,0.958443
44,32,2021-05,2022-04,2022-05,2020-05,2021-04,2021-05,99.8,99.8,0.0,1.334796
