sample_i_id,sample_j_id,x_i_start_date,x_i_end_date,target_i_date,x_j_start_date,x_j_end_date,target_j_date,cpi_i,cpi_j,delta_cpi,window_distance
37,2,2020-10,2021-09,2021-10,2017-11,2018-10,2018-11,101.5,102.2,-0.7,1.444246
37,3,2020-10,2021-09,2021-10,2017-12,2018-11,2018-12,101.5,101.9,-0.4,1.104086
37,4,2020-10,2021-09,2021-10,2018-01,2018-12,2019-01,101.5,101.7,-0.2,1.33705
37,5,2020-10,2021-09,2021-10,2018-02,2019-01,2019-02,101.5,101.5,0.0,1.054142
37,6,2020-10,2021-09,2021-10,2018-03,2019-02,2019-03,101.5,102.3,-0.8,1.133415
37,7,2020-10,2021-09,2021-10,2018-04,2019-03,2019-04,101.5,102.5,-1.0,1.429701
37,8,2020-10,2021-09,2021-10,2018-05,2019-04,2019-05,101.5,102.7,-1.2,1.65354
37,9,2020-10,2021-09,2021-10,2018-06,2019-05,2019-06,101.5,102.7,-1.2,1.709421
37,10,2020-10,2021-09,2021-10,2018-07,2019-06,2019-07,101.5,102.8,-1.3,1.601588
37,11,2020-10,2021-09,2021-10,2018-08,2019-07,2019-08,101.5,102.8,-1.3,1.308803
37,12,2020-10,2021-09,2021-10,2018-09,2019-08,2019-09,101.5,103.0,-1.5,0.963299
37,13,2020-10,2021-09,2021-10,2018-10,2019-09,2019-10,101.5,103.8,-2.3,0.630341
37,14,2020-10,2021-09,2021-10,2018-11,2019-10,2019-11,101.5,104.5,-3.0,0.796177
37,15,2020-10,2021-09,2021-10,2018-12,2019-11,2019-12,101.5,104.5,-3.0,0.985002
37,16,2020-10,2021-09,2021-10,2019-01,2019-12,2020-01,101.5,105.4,-3.9,0.969089
37,17,2020-10,2021-09,2021-10,2019-02,2020-01,2020-02,101.5,105.2,-3.7,1.022466
37,18,2020-10,2021-09,2021-10,2019-03,2020-02,2020-03,101.5,104.3,-2.8,0.861599
37,19,2020-10,2021-09,2021-10,2019-04,2020-03,2020-04,101.5,103.3,-1.8,0.667841
37,20,2020-10,2021-09,2021-10,2019-05,2020-04,2020-05,101.5,102.4,-0.9,0.595377
37,21,2020-10,2021-09,2021-10,2019-06,2020-05,2020-06,101.5,102.5,-1.0,0.87903
37,22,2020-10,2021-09,2021-10,2019-07,2020-06,2020-07,101.5,102.7,-1.2,1.211872
37,23,2020-10,2021-09,2021-10,2019-08,2020-07,2020-08,101.5,102.4,-0.9,1.520947
37,24,2020-10,2021-09,2021-10,2019-09,2020-08,2020-09,101.5,101.7,-0.2,1.797041
37,25,2020-10,2021-09,2021-10,2019-10,2020-09,2020-10,101.5,100.5,1.0,1.925186
38,0,2020-11,2021-10,2021-11,2017-09,2018-08,2018-09,102.3,102.5,-0.2,0.972081
38,1,2020-11,2021-10,2021-11,2017-10,2018-09,2018-10,102.3,102.5,-0.2,1.166757
38,2,2020-11,2021-10,2021-11,2017-11,2018-10,2018-11,102.3,102.2,0.1,1.289782
38,3,2020-11,2021-10,2021-11,2017-12,2018-11,2018-12,102.3,101.9,0.4,1.420495
38,4,2020-11,2021-10,2021-11,2018-01,2018-12,2019-01,102.3,101.7,0.6,1.204793
38,5,2020-11,2021-10,2021-11,2018-02,2019-01,2019-02,102.3,101.5,0.8,1.462158
38,6,2020-11,2021-10,2021-11,2018-03,2019-02,2019-03,102.3,102.3,0.0,1.252141
38,7,2020-11,2021-10,2021-11,2018-04,2019-03,2019-04,102.3,102.5,-0.2,1.074574
38,8,2020-11,2021-10,2021-11,2018-05,2019-04,2019-05,102.3,102.7,-0.4,1.305454
38,9,2020-11,2021-10,2021-11,2018-06,2019-05,2019-06,102.3,102.7,-0.4,1.484589
38,10,2020-11,2021-10,2021-11,2018-07,2019-06,2019-07,102.3,102.8,-0.5,1.564913
38,11,2020-11,2021-10,2021-11,2018-08,2019-07,2019-08,102.3,102.8,-0.5,1.458934
38,12,2020-11,2021-10,2021-11,2018-09,2019-08,2019-09,102.3,103.0,-0.7,1.209303
38,13,2020-11,2021-10,2021-11,2018-10,2019-09,2019-10,102.3,103.8,-1.5,0.868707
38,14,2020-11,2021-10,2021-11,2018-11,2019-10,2019-11,102.3,104.5,-2.2,0.574455
38,15,2020-11,2021-10,2021-11,2018-12,2019-11,2019-12,102.3,104.5,-2.2,0.697238
38,16,2020-11,2021-10,2021-11,2019-01,2019-12,2020-01,102.3,105.4,-3.1,0.841612
38,17,2020-11,2021-10,2021-11,2019-02,2020-01,2020-02,102.3,105.2,-2.9,0.795518
38,18,2020-11,2021-10,2021-11,2019-03,2020-02,2020-03,102.3,104.3,-2.0,0.844268
38,19,2020-11,2021-10,2021-11,2019-04,2020-03,2020-04,102.3,103.3,-1.0,0.808865
38,20,2020-11,2021-10,2021-11,2019-05,2020-04,2020-05,102.3,102.4,-0.1,0.807317
38,21,2020-11,2021-10,2021-11,2019-06,2020-05,2020-06,102.3,102.5,-0.2,0.964095
38,22,2020-11,2021-10,2021-11,2019-07,2020-06,2020-07,102.3,102.7,-0.4,1.114083
38,23,2020-11,2021-10,2021-11,2019-08,2020-07,2020-08,102.3,102.4,-0.1,1.338021
38,24,2020-11,2021-10,2021-11,2019-09,2020-08,2020-09,102.3,101.7,0.6,1.610268
38,25,2020-11,2021-10,2021-11,2019-10,2020-09,2020-10,102.3,100.5,1.8,1.846432
38,26,2020-11,2021-10,2021-11,2019-11,2020-10,2020-11,102.3,99.5,2.8,1.939996
39,0,2020-12,2021-11,2021-12,2017-09,2018-08,2018-09,101.5,102.5,-1.0,0.946271
39,1,2020-12,2021-11,2021-12,2017-10,2018-09,2018-10,101.5,102.5,-1.0,0.924672
39,2,2020-12,2021-11,2021-12,2017-11,2018-10,2018-11,101.5,102.2,-0.7,1.06019
39,3,2020-12,2021-11,2021-12,2017-12,2018-11,2018-12,101.5,101.9,-0.4,1.371104
39,4,2020-12,2021-11,2021-12,2018-01,2018-12,2019-01,101.5,101.7,-0.2,1.579299
39,5,2020-12,2021-11,2021-12,2018-02,2019-01,2019-02,101.5,101.5,0.0,1.575675
39,6,2020-12,2021-11,2021-12,2018-03,2019-02,2019-03,101.5,102.3,-0.8,1.45364
39,7,2020-12,2021-11,2021-12,2018-04,2019-03,2019-04,101.5,102.5,-1.0,1.110452
39,8,2020-12,2021-11,2021-12,2018-05,2019-04,2019-05,101.5,102.7,-1.2,1.003561
39,9,2020-12,2021-11,2021-12,2018-06,2019-05,2019-06,101.5,102.7,-1.2,1.187948
39,10,2020-12,2021-11,2021-12,2018-07,2019-06,2019-07,101.5,102.8,-1.3,1.377892
39,11,2020-12,2021-11,2021-12,2018-08,2019-07,2019-08,101.5,102.8,-1.3,1.407779
39,12,2020-12,2021-11,2021-12,2018-09,2019-08,2019-09,101.5,103.0,-1.5,1.297125
39,13,2020-12,2021-11,2021-12,2018-10,2019-09,2019-10,101.5,103.8,-2.3,0.96656
39,14,2020-12,2021-11,2021-12,2018-11,2019-10,2019-11,101.5,104.5,-3.0,0.507785
39,15,2020-12,2021-11,2021-12,2018-12,2019-11,2019-12,101.5,104.5,-3.0,0.343571
39,16,2020-12,2021-11,2021-12,2019-01,2019-12,2020-01,101.5,105.4,-3.9,0.597703
39,17,2020-12,2021-11,2021-12,2019-02,2020-01,2020-02,101.5,105.2,-3.7,0.727172
39,18,2020-12,2021-11,2021-12,2019-03,2020-02,2020-03,101.5,104.3,-2.8,0.779082
39,19,2020-12,2021-11,2021-12,2019-04,2020-03,2020-04,101.5,103.3,-1.8,0.944758
39,20,2020-12,2021-11,2021-12,2019-05,2020-04,2020-05,101.5,102.4,-0.9,1.119392
39,21,2020-12,2021-11,2021-12,2019-06,2020-05,2020-06,101.5,102.5,-1.0,1.283144
39,22,2020-12,2021-11,2021-12,2019-07,2020-06,2020-07,101.5,102.7,-1.2,1.344866
39,23,2020-12,2021-11,2021-12,2019-08,2020-07,2020-08,101.5,102.4,-0.9,1.399202
39,24,2020-12,2021-11,2021-12,2019-09,2020-08,2020-09,101.5,101.7,-0.2,1.589174
39,25,2020-12,2021-11,2021-12,2019-10,2020-09,2020-10,101.5,100.5,1.0,1.802207
39,26,2020-12,2021-11,2021-12,2019-11,2020-10,2020-11,101.5,99.5,2.0,1.931231
39,27,2020-12,2021-11,2021-12,2019-12,2020-11,2020-12,101.5,100.2,1.3,1.969645
40,0,2021-01,2021-12,2022-01,2017-09,2018-08,2018-09,100.9,102.5,-1.6,1.136034
40,1,2021-01,2021-12,2022-01,2017-10,2018-09,2018-10,100.9,102.5,-1.6,0.941141
40,2,2021-01,2021-12,2022-01,2017-11,2018-10,2018-11,100.9,102.2,-1.3,0.891644
40,3,2021-01,2021-12,2022-01,2017-12,2018-11,2018-12,100.9,101.9,-1.0,1.099711
40,4,2021-01,2021-12,2022-01,2018-01,2018-12,2019-01,100.9,101.7,-0.8,1.451632
40,5,2021-01,2021-12,2022-01,2018-02,2019-01,2019-02,100.9,101.5,-0.6,1.736953
40,6,2021-01,2021-12,2022-01,2018-03,2019-02,2019-03,100.9,102.3,-1.4,1.554904
40,7,2021-01,2021-12,2022-01,2018-04,2019-03,2019-04,100.9,102.5,-1.6,1.394509
40,8,2021-01,2021-12,2022-01,2018-05,2019-04,2019-05,100.9,102.7,-1.8,1.093675
40,9,2021-01,2021-12,2022-01,2018-06,2019-05,2019-06,100.9,102.7,-1.8,0.991694
40,10,2021-01,2021-12,2022-01,2018-07,2019-06,2019-07,100.9,102.8,-1.9,1.168713
40,11,2021-01,2021-12,2022-01,2018-08,2019-07,2019-08,100.9,102.8,-1.9,1.330165
40,12,2021-01,2021-12,2022-01,2018-09,2019-08,2019-09,100.9,103.0,-2.1,1.347504
40,13,2021-01,2021-12,2022-01,2018-10,2019-09,2019-10,100.9,103.8,-2.9,1.20246
40,14,2021-01,2021-12,2022-01,2018-11,2019-10,2019-11,100.9,104.5,-3.6,0.910817
40,15,2021-01,2021-12,2022-01,2018-12,2019-11,2019-12,100.9,104.5,-3.6,0.645684
40,16,2021-01,2021-12,2022-01,2019-01,2019-12,2020-01,100.9,105.4,-4.5,0.441921
40,17,2021-01,2021-12,2022-01,2019-02,2020-01,2020-02,100.9,105.2,-4.3,0.676464
40,18,2021-01,2021-12,2022-01,2019-03,2020-02,2020-03,100.9,104.3,-3.4,0.730561
40,19,2021-01,2021-12,2022-01,2019-04,2020-03,2020-04,100.9,103.3,-2.4,0.796584
40,20,2021-01,2021-12,2022-01,2019-05,2020-04,2020-05,100.9,102.4,-1.5,1.045313
40,21,2021-01,2021-12,2022-01,2019-06,2020-05,2020-06,100.9,102.5,-1.6,1.282997
40,22,2021-01,2021-12,2022-01,2019-07,2020-06,2020-07,100.9,102.7,-1.8,1.412676
40,23,2021-01,2021-12,2022-01,2019-08,2020-07,2020-08,100.9,102.4,-1.5,1.449542
40,24,2021-01,2021-12,2022-01,2019-09,2020-08,2020-09,100.9,101.7,-0.8,1.509388
40,25,2021-01,2021-12,2022-01,2019-10,2020-09,2020-10,100.9,100.5,0.4,1.674098
40,26,2021-01,2021-12,2022-01,2019-11,2020-10,2020-11,100.9,99.5,1.4,1.812844
40,27,2021-01,2021-12,2022-01,2019-12,2020-11,2020-12,100.9,100.2,0.7,1.906504
40,28,2021-01,2021-12,2022-01,2020-01,2020-12,2021-01,100.9,99.7,1.2,1.965641
41,0,2021-02,2022-01,2022-02,2017-09,2018-08,2018-09,100.9,102.5,-1.6,1.328283
41,1,2021-02,2022-01,2022-02,2017-10,2018-09,2018-10,100.9,102.5,-1.6,1.262688
41,2,2021-02,2022-01,2022-02,2017-11,2018-10,2018-11,100.9,102.2,-1.3,0.957481
41,3,2021-02,2022-01,2022-02,2017-12,2018-11,2018-12,100.9,101.9,-1.0,0.95232
41,4,2021-02,2022-01,2022-02,2018-01,2018-12,2019-01,100.9,101.7,-0.8,1.164222
41,5,2021-02,2022-01,2022-02,2018-02,2019-01,2019-02,100.9,101.5,-0.6,1.663748
41,6,2021-02,2022-01,2022-02,2018-03,2019-02,2019-03,100.9,102.3,-1.4,1.536084
41,7,2021-02,2022-01,2022-02,2018-04,2019-03,2019-04,100.9,102.5,-1.6,1.554168
41,8,2021-02,2022-01,2022-02,2018-05,2019-04,2019-05,100.9,102.7,-1.8,1.503226
41,9,2021-02,2022-01,2022-02,2018-06,2019-05,2019-06,100.9,102.7,-1.8,1.223859
41,10,2021-02,2022-01,2022-02,2018-07,2019-06,2019-07,100.9,102.8,-1.9,1.089397
41,11,2021-02,2022-01,2022-02,2018-08,2019-07,2019-08,100.9,102.8,-1.9,1.219437
41,12,2021-02,2022-01,2022-02,2018-09,2019-08,2019-09,100.9,103.0,-2.1,1.335575
41,13,2021-02,2022-01,2022-02,2018-10,2019-09,2019-10,100.9,103.8,-2.9,1.311526
41,14,2021-02,2022-01,2022-02,2018-11,2019-10,2019-11,100.9,104.5,-3.6,1.230261
41,15,2021-02,2022-01,2022-02,2018-12,2019-11,2019-12,100.9,104.5,-3.6,1.092509
41,16,2021-02,2022-01,2022-02,2019-01,2019-12,2020-01,100.9,105.4,-4.5,0.857084
41,17,2021-02,2022-01,2022-02,2019-02,2020-01,2020-02,100.9,105.2,-4.3,0.825721
41,18,2021-02,2022-01,2022-02,2019-03,2020-02,2020-03,100.9,104.3,-3.4,0.915892
41,19,2021-02,2022-01,2022-02,2019-04,2020-03,2020-04,100.9,103.3,-2.4,0.81588
41,20,2021-02,2022-01,2022-02,2019-05,2020-04,2020-05,100.9,102.4,-1.5,0.864754
41,21,2021-02,2022-01,2022-02,2019-06,2020-05,2020-06,100.9,102.5,-1.6,1.146828
41,22,2021-02,2022-01,2022-02,2019-07,2020-06,2020-07,100.9,102.7,-1.8,1.388561
41,23,2021-02,2022-01,2022-02,2019-08,2020-07,2020-08,100.9,102.4,-1.5,1.514175
41,24,2021-02,2022-01,2022-02,2019-09,2020-08,2020-09,100.9,101.7,-0.8,1.546179
41,25,2021-02,2022-01,2022-02,2019-10,2020-09,2020-10,100.9,100.5,0.4,1.564392
41,26,2021-02,2022-01,2022-02,2019-11,2020-10,2020-11,100.9,99.5,1.4,1.62354
41,27,2021-02,2022-01,2022-02,2019-12,2020-11,2020-12,100.9,100.2,0.7,1.711595
41,28,2021-02,2022-01,2022-02,2020-01,2020-12,2021-01,100.9,99.7,1.2,1.860111
41,29,2021-02,2022-01,2022-02,2020-02,2021-01,2021-02,100.9,99.8,1.1,1.899572
42,0,2021-03,2022-02,2022-03,2017-09,2018-08,2018-09,101.5,102.5,-1.0,1.565345
42,1,2021-03,2022-02,2022-03,2017-10,2018-09,2018-10,101.5,102.5,-1.0,1.503426
42,2,2021-03,2022-02,2022-03,2017-11,2018-10,2018-11,101.5,102.2,-0.7,1.323971
42,3,2021-03,2022-02,2022-03,2017-12,2018-11,2018-12,101.5,101.9,-0.4,1.03229
42,4,2021-03,2022-02,2022-03,2018-01,2018-12,2019-01,101.5,101.7,-0.2,0.977164
42,5,2021-03,2022-02,2022-03,2018-02,2019-01,2019-02,101.5,101.5,0.0,1.371331
42,6,2021-03,2022-02,2022-03,2018-03,2019-02,2019-03,101.5,102.3,-0.8,1.333937
42,7,2021-03,2022-02,2022-03,2018-04,2019-03,2019-04,101.5,102.5,-1.0,1.54694
42,8,2021-03,2022-02,2022-03,2018-05,2019-04,2019-05,101.5,102.7,-1.2,1.717208
42,9,2021-03,2022-02,2022-03,2018-06,2019-05,2019-06,101.5,102.7,-1.2,1.681525
42,10,2021-03,2022-02,2022-03,2018-07,2019-06,2019-07,101.5,102.8,-1.3,1.360006
42,11,2021-03,2022-02,2022-03,2018-08,2019-07,2019-08,101.5,102.8,-1.3,1.147963
42,12,2021-03,2022-02,2022-03,2018-09,2019-08,2019-09,101.5,103.0,-1.5,1.215904
42,13,2021-03,2022-02,2022-03,2018-10,2019-09,2019-10,101.5,103.8,-2.3,1.30205
42,14,2021-03,2022-02,2022-03,2018-11,2019-10,2019-11,101.5,104.5,-3.0,1.348006
42,15,2021-03,2022-02,2022-03,2018-12,2019-11,2019-12,101.5,104.5,-3.0,1.376343
42,16,2021-03,2022-02,2022-03,2019-01,2019-12,2020-01,101.5,105.4,-3.9,1.281849
42,17,2021-03,2022-02,2022-03,2019-02,2020-01,2020-02,101.5,105.2,-3.7,1.153454
42,18,2021-03,2022-02,2022-03,2019-03,2020-02,2020-03,101.5,104.3,-2.8,1.102416
42,19,2021-03,2022-02,2022-03,2019-04,2020-03,2020-04,101.5,103.3,-1.8,1.03889
42,20,2021-03,2022-02,2022-03,2019-05,2020-04,2020-05,101.5,102.4,-0.9,0.873699
42,21,2021-03,2022-02,2022-03,2019-06,2020-05,2020-06,101.5,102.5,-1.0,0.928059
42,22,2021-03,2022-02,2022-03,2019-07,2020-06,2020-07,101.5,102.7,-1.2,1.238526
42,23,2021-03,2022-02,2022-03,2019-08,2020-07,2020-08,101.5,102.4,-0.9,1.500168
42,24,2021-03,2022-02,2022-03,2019-09,2020-08,2020-09,101.5,101.7,-0.2,1.631406
42,25,2021-03,2022-02,2022-03,2019-10,2020-09,2020-10,101.5,100.5,1.0,1.606199
42,26,2021-03,2022-02,2022-03,2019-11,2020-10,2020-11,101.5,99.5,2.0,1.491715
42,27,2021-03,2022-02,2022-03,2019-12,2020-11,2020-12,101.5,100.2,1.3,1.477074
42,28,2021-03,2022-02,2022-03,2020-01,2020-12,2021-01,101.5,99.7,1.8,1.611042
42,29,2021-03,2022-02,2022-03,2020-02,2021-01,2021-02,101.5,99.8,1.7,1.738217
42,30,2021-03,2022-02,2022-03,2020-03,2021-02,2021-03,101.5,100.4,1.1,1.792673
43,0,2021-04,2022-03,2022-04,2017-09,2018-08,2018-09,102.1,102.5,-0.4,1.499865
43,1,2021-04,2022-03,2022-04,2017-10,2018-09,2018-10,102.1,102.5,-0.4,1.611522
43,2,2021-04,2022-03,2022-04,2017-11,2018-10,2018-11,102.1,102.2,-0.1,1.49288
43,3,2021-04,2022-03,2022-04,2017-12,2018-11,2018-12,102.1,101.9,0.2,1.410544
43,4,2021-04,2022-03,2022-04,2018-01,2018-12,2019-01,102.1,101.7,0.4,1.137519
43,5,2021-04,2022-03,2022-04,2018-02,2019-01,2019-02,102.1,101.5,0.6,1.21649
43,6,2021-04,2022-03,2022-04,2018-03,2019-02,2019-03,102.1,102.3,-0.2,1.147267
43,7,2021-04,2022-03,2022-04,2018-04,2019-03,2019-04,102.1,102.5,-0.4,1.259677
43,8,2021-04,2022-03,2022-04,2018-05,2019-04,2019-05,102.1,102.7,-0.6,1.574271
43,9,2021-04,2022-03,2022-04,2018-06,2019-05,2019-06,102.1,102.7,-0.6,1.741338
43,10,2021-04,2022-03,2022-04,2018-07,2019-06,2019-07,102.1,102.8,-0.7,1.71207
43,11,2021-04,2022-03,2022-04,2018-08,2019-07,2019-08,102.1,102.8,-0.7,1.339146
43,12,2021-04,2022-03,2022-04,2018-09,2019-08,2019-09,102.1,103.0,-0.9,1.074663
43,13,2021-04,2022-03,2022-04,2018-10,2019-09,2019-10,102.1,103.8,-1.7,1.094639
43,14,2021-04,2022-03,2022-04,2018-11,2019-10,2019-11,102.1,104.5,-2.4,1.188666
43,15,2021-04,2022-03,2022-04,2018-12,2019-11,2019-12,102.1,104.5,-2.4,1.293809
43,16,2021-04,2022-03,2022-04,2019-01,2019-12,2020-01,102.1,105.4,-3.3,1.389945
43,17,2021-04,2022-03,2022-04,2019-02,2020-01,2020-02,102.1,105.2,-3.1,1.319791
43,18,2021-04,2022-03,2022-04,2019-03,2020-02,2020-03,102.1,104.3,-2.2,1.24256
43,19,2021-04,2022-03,2022-04,2019-04,2020-03,2020-04,102.1,103.3,-1.2,1.175112
43,20,2021-04,2022-03,2022-04,2019-05,2020-04,2020-05,102.1,102.4,-0.3,1.166794
43,21,2021-04,2022-03,2022-04,2019-06,2020-05,2020-06,102.1,102.5,-0.4,1.083271
43,22,2021-04,2022-03,2022-04,2019-07,2020-06,2020-07,102.1,102.7,-0.6,1.109528
43,23,2021-04,2022-03,2022-04,2019-08,2020-07,2020-08,102.1,102.4,-0.3,1.373153
43,24,2021-04,2022-03,2022-04,2019-09,2020-08,2020-09,102.1,101.7,0.4,1.635518
43,25,2021-04,2022-03,2022-04,2019-10,2020-09,2020-10,102.1,100.5,1.6,1.737873
43,26,2021-04,2022-03,2022-04,2019-11,2020-10,2020-11,102.1,99.5,2.6,1.647002
43,27,2021-04,2022-03,2022-04,2019-12,2020-11,2020-12,102.1,100.2,1.9,1.497579
43,28,2021-04,2022-03,2022-04,2020-01,2020-12,2021-01,102.1,99.7,2.4,1.44296
43,29,2021-04,2022-03,2022-04,2020-02,2021-01,2021-02,102.1,99.8,2.3,1.532891
43,30,2021-04,2022-03,2022-04,2020-03,2021-02,2021-03,102.1,100.4,1.7,1.669599
43,31,2021-04,2022-03,2022-04,2020-04,2021-03,2021-04,102.1,100.9,1.2,1.734866
44,0,2021-05,2022-04,2022-05,2017-09,2018-08,2018-09,102.1,102.5,-0.4,0.954975
44,1,2021-05,2022-04,2022-05,2017-10,2018-09,2018-10,102.1,102.5,-0.4,1.391025
44,2,2021-05,2022-04,2022-05,2017-11,2018-10,2018-11,102.1,102.2,-0.1,1.487189
44,3,2021-05,2022-04,2022-05,2017-12,2018-11,2018-12,102.1,101.9,0.2,1.50251
44,4,2021-05,2022-04,2022-05,2018-01,2018-12,2019-01,102.1,101.7,0.4,1.507034
44,5,2021-05,2022-04,2022-05,2018-02,2019-01,2019-02,102.1,101.5,0.6,1.385546
44,6,2021-05,2022-04,2022-05,2018-03,2019-02,2019-03,102.1,102.3,-0.2,1.309131
44,7,2021-05,2022-04,2022-05,2018-04,2019-03,2019-04,102.1,102.5,-0.4,1.064622
44,8,2021-05,2022-04,2022-05,2018-05,2019-04,2019-05,102.1,102.7,-0.6,1.167644
44,9,2021-05,2022-04,2022-05,2018-06,2019-05,2019-06,102.1,102.7,-0.6,1.428073
44,10,2021-05,2022-04,2022-05,2018-07,2019-06,2019-07,102.1,102.8,-0.7,1.606891
44,11,2021-05,2022-04,2022-05,2018-08,2019-07,2019-08,102.1,102.8,-0.7,1.558173
44,12,2021-05,2022-04,2022-05,2018-09,2019-08,2019-09,102.1,103.0,-0.9,1.223671
44,13,2021-05,2022-04,2022-05,2018-10,2019-09,2019-10,102.1,103.8,-1.7,0.92996
44,14,2021-05,2022-04,2022-05,2018-11,2019-10,2019-11,102.1,104.5,-2.4,0.886849
44,15,2021-05,2022-04,2022-05,2018-12,2019-11,2019-12,102.1,104.5,-2.4,0.989414
44,16,2021-05,2022-04,2022-05,2019-01,2019-12,2020-01,102.1,105.4,-3.3,1.145938
44,17,2021-05,2022-04,2022-05,2019-02,2020-01,2020-02,102.1,105.2,-3.1,1.207487
44,18,2021-05,2022-04,2022-05,2019-03,2020-02,2020-03,102.1,104.3,-2.2,1.214742
44,19,2021-05,2022-04,2022-05,2019-04,2020-03,2020-04,102.1,103.3,-1.2,1.236396
44,20,2021-05,2022-04,2022-05,2019-05,2020-04,2020-05,102.1,102.4,-0.3,1.303369
44,21,2021-05,2022-04,2022-05,2019-06,2020-05,2020-06,102.1,102.5,-0.4,1.404349
44,22,2021-05,2022-04,2022-05,2019-07,2020-06,2020-07,102.1,102.7,-0.6,1.324533
44,23,2021-05,2022-04,2022-05,2019-08,2020-07,2020-08,102.1,102.4,-0.3,1.311127
44,24,2021-05,2022-04,2022-05,2019-09,2020-08,2020-09,102.1,101.7,0.4,1.536214
44,25,2021-05,2022-04,2022-05,2019-10,2020-09,2020-10,102.1,100.5,1.6,1.753594
44,26,2021-05,2022-04,2022-05,2019-11,2020-10,2020-11,102.1,99.5,2.6,1.816027
44,27,2021-05,2022-04,2022-05,2019-12,2020-11,2020-12,102.1,100.2,1.9,1.742126
44,28,2021-05,2022-04,2022-05,2020-01,2020-12,2021-01,102.1,99.7,2.4,1.57827
44,29,2021-05,2022-04,2022-05,2020-02,2021-01,2021-02,102.1,99.8,2.3,1.514698
44,30,2021-05,2022-04,2022-05,2020-03,2021-02,2021-03,102.1,100.4,1.7,1.570541
44,31,2021-05,2022-04,2022-05,2020-04,2021-03,2021-04,102.1,100.9,1.2,1.665958
44,32,2021-05,2022-04,2022-05,2020-05,2021-04,2021-05,102.1,101.3,0.8,1.690119
