sample_i_id,sample_j_id,x_i_start_date,x_i_end_date,target_i_date,x_j_start_date,x_j_end_date,target_j_date,cpi_i,cpi_j,delta_cpi,window_distance
39,20,2016-10,2017-09,2017-10,2015-03,2016-02,2016-03,100.1,99.6,0.5,1.216661
39,21,2016-10,2017-09,2017-10,2015-04,2016-03,2016-04,100.1,99.8,0.3,1.338192
39,22,2016-10,2017-09,2017-10,2015-05,2016-04,2016-05,100.1,99.5,0.6,1.381675
39,23,2016-10,2017-09,2017-10,2015-06,2016-05,2016-06,100.1,99.9,0.2,1.604663
39,24,2016-10,2017-09,2017-10,2015-07,2016-06,2016-07,100.1,100.2,-0.1,1.681677
39,25,2016-10,2017-09,2017-10,2015-08,2016-07,2016-08,100.1,100.1,0.0,1.513873
39,26,2016-10,2017-09,2017-10,2015-09,2016-08,2016-09,100.1,100.7,-0.6,1.447281
39,27,2016-10,2017-09,2017-10,2015-10,2016-09,2016-10,100.1,99.9,0.2,1.212445
40,0,2016-11,2017-10,2017-11,2013-07,2014-06,2014-07,100.0,100.1,-0.1,1.296066
40,1,2016-11,2017-10,2017-11,2013-08,2014-07,2014-08,100.0,100.2,-0.2,1.406104
40,2,2016-11,2017-10,2017-11,2013-09,2014-08,2014-09,100.0,100.5,-0.5,1.592341
40,3,2016-11,2017-10,2017-11,2013-10,2014-09,2014-10,100.0,100.0,0.0,1.490407
40,4,2016-11,2017-10,2017-11,2013-11,2014-10,2014-11,100.0,99.8,0.2,0.718936
40,5,2016-11,2017-10,2017-11,2013-12,2014-11,2014-12,100.0,100.3,-0.3,0.945627
40,6,2016-11,2017-10,2017-11,2014-01,2014-12,2015-01,100.0,100.3,-0.3,1.647365
40,7,2016-11,2017-10,2017-11,2014-02,2015-01,2015-02,100.0,101.2,-1.2,1.665831
40,8,2016-11,2017-10,2017-11,2014-03,2015-02,2015-03,100.0,99.5,0.5,1.375653
40,9,2016-11,2017-10,2017-11,2014-04,2015-03,2015-04,100.0,99.8,0.2,1.25287
40,10,2016-11,2017-10,2017-11,2014-05,2015-04,2015-05,100.0,99.8,0.2,1.47153
40,11,2016-11,2017-10,2017-11,2014-06,2015-05,2015-06,100.0,100.0,0.0,1.56713
40,12,2016-11,2017-10,2017-11,2014-07,2015-06,2015-07,100.0,100.3,-0.3,1.443485
40,13,2016-11,2017-10,2017-11,2014-08,2015-07,2015-08,100.0,100.5,-0.5,1.504878
40,14,2016-11,2017-10,2017-11,2014-09,2015-08,2015-09,100.0,100.1,-0.1,1.488552
40,15,2016-11,2017-10,2017-11,2014-10,2015-09,2015-10,100.0,99.7,0.3,1.412861
40,16,2016-11,2017-10,2017-11,2014-11,2015-10,2015-11,100.0,100.0,0.0,1.284824
40,17,2016-11,2017-10,2017-11,2014-12,2015-11,2015-12,100.0,100.5,-0.5,0.873392
40,18,2016-11,2017-10,2017-11,2015-01,2015-12,2016-01,100.0,100.5,-0.5,1.61785
40,19,2016-11,2017-10,2017-11,2015-02,2016-01,2016-02,100.0,101.6,-1.6,1.480916
40,20,2016-11,2017-10,2017-11,2015-03,2016-02,2016-03,100.0,99.6,0.4,1.412874
40,21,2016-11,2017-10,2017-11,2015-04,2016-03,2016-04,100.0,99.8,0.2,1.261867
40,22,2016-11,2017-10,2017-11,2015-05,2016-04,2016-05,100.0,99.5,0.5,1.36419
40,23,2016-11,2017-10,2017-11,2015-06,2016-05,2016-06,100.0,99.9,0.1,1.404021
40,24,2016-11,2017-10,2017-11,2015-07,2016-06,2016-07,100.0,100.2,-0.2,1.615266
40,25,2016-11,2017-10,2017-11,2015-08,2016-07,2016-08,100.0,100.1,-0.1,1.67876
40,26,2016-11,2017-10,2017-11,2015-09,2016-08,2016-09,100.0,100.7,-0.7,1.4921
40,27,2016-11,2017-10,2017-11,2015-10,2016-09,2016-10,100.0,99.9,0.1,1.45543
40,28,2016-11,2017-10,2017-11,2015-11,2016-10,2016-11,100.0,100.1,-0.1,1.240841
41,0,2016-12,2017-11,2017-12,2013-07,2014-06,2014-07,100.3,100.1,0.2,1.609681
41,1,2016-12,2017-11,2017-12,2013-08,2014-07,2014-08,100.3,100.2,0.1,1.292425
41,2,2016-12,2017-11,2017-12,2013-09,2014-08,2014-09,100.3,100.5,-0.2,1.401819
41,3,2016-12,2017-11,2017-12,2013-10,2014-09,2014-10,100.3,100.0,0.3,1.613489
41,4,2016-12,2017-11,2017-12,2013-11,2014-10,2014-11,100.3,99.8,0.5,1.481842
41,5,2016-12,2017-11,2017-12,2013-12,2014-11,2014-12,100.3,100.3,0.0,0.709308
41,6,2016-12,2017-11,2017-12,2014-01,2014-12,2015-01,100.3,100.3,0.0,0.959909
41,7,2016-12,2017-11,2017-12,2014-02,2015-01,2015-02,100.3,101.2,-0.9,1.708657
41,8,2016-12,2017-11,2017-12,2014-03,2015-02,2015-03,100.3,99.5,0.8,1.643976
41,9,2016-12,2017-11,2017-12,2014-04,2015-03,2015-04,100.3,99.8,0.5,1.349265
41,10,2016-12,2017-11,2017-12,2014-05,2015-04,2015-05,100.3,99.8,0.5,1.236602
41,11,2016-12,2017-11,2017-12,2014-06,2015-05,2015-06,100.3,100.0,0.3,1.452572
41,12,2016-12,2017-11,2017-12,2014-07,2015-06,2015-07,100.3,100.3,0.0,1.564366
41,13,2016-12,2017-11,2017-12,2014-08,2015-07,2015-08,100.3,100.5,-0.2,1.452638
41,14,2016-12,2017-11,2017-12,2014-09,2015-08,2015-09,100.3,100.1,0.2,1.518857
41,15,2016-12,2017-11,2017-12,2014-10,2015-09,2015-10,100.3,99.7,0.6,1.482444
41,16,2016-12,2017-11,2017-12,2014-11,2015-10,2015-11,100.3,100.0,0.3,1.392021
41,17,2016-12,2017-11,2017-12,2014-12,2015-11,2015-12,100.3,100.5,-0.2,1.281195
41,18,2016-12,2017-11,2017-12,2015-01,2015-12,2016-01,100.3,100.5,-0.2,0.920536
41,19,2016-12,2017-11,2017-12,2015-02,2016-01,2016-02,100.3,101.6,-1.3,1.626761
41,20,2016-12,2017-11,2017-12,2015-03,2016-02,2016-03,100.3,99.6,0.7,1.517922
41,21,2016-12,2017-11,2017-12,2015-04,2016-03,2016-04,100.3,99.8,0.5,1.39454
41,22,2016-12,2017-11,2017-12,2015-05,2016-04,2016-05,100.3,99.5,0.8,1.248176
41,23,2016-12,2017-11,2017-12,2015-06,2016-05,2016-06,100.3,99.9,0.4,1.340873
41,24,2016-12,2017-11,2017-12,2015-07,2016-06,2016-07,100.3,100.2,0.1,1.394525
41,25,2016-12,2017-11,2017-12,2015-08,2016-07,2016-08,100.3,100.1,0.2,1.614576
41,26,2016-12,2017-11,2017-12,2015-09,2016-08,2016-09,100.3,100.7,-0.4,1.67656
41,27,2016-12,2017-11,2017-12,2015-10,2016-09,2016-10,100.3,99.9,0.4,1.510677
41,28,2016-12,2017-11,2017-12,2015-11,2016-10,2016-11,100.3,100.1,0.2,1.44977
41,29,2016-12,2017-11,2017-12,2015-12,2016-11,2016-12,100.3,100.2,0.1,1.23916
42,0,2017-01,2017-12,2018-01,2013-07,2014-06,2014-07,100.6,100.1,0.5,1.646391
42,1,2017-01,2017-12,2018-01,2013-08,2014-07,2014-08,100.6,100.2,0.4,1.611772
42,2,2017-01,2017-12,2018-01,2013-09,2014-08,2014-09,100.6,100.5,0.1,1.298224
42,3,2017-01,2017-12,2018-01,2013-10,2014-09,2014-10,100.6,100.0,0.6,1.394228
42,4,2017-01,2017-12,2018-01,2013-11,2014-10,2014-11,100.6,99.8,0.8,1.619044
42,5,2017-01,2017-12,2018-01,2013-12,2014-11,2014-12,100.6,100.3,0.3,1.496697
42,6,2017-01,2017-12,2018-01,2014-01,2014-12,2015-01,100.6,100.3,0.3,0.703048
42,7,2017-01,2017-12,2018-01,2014-02,2015-01,2015-02,100.6,101.2,-0.6,0.797082
42,8,2017-01,2017-12,2018-01,2014-03,2015-02,2015-03,100.6,99.5,1.1,1.572794
42,9,2017-01,2017-12,2018-01,2014-04,2015-03,2015-04,100.6,99.8,0.8,1.664108
42,10,2017-01,2017-12,2018-01,2014-05,2015-04,2015-05,100.6,99.8,0.8,1.360287
42,11,2017-01,2017-12,2018-01,2014-06,2015-05,2015-06,100.6,100.0,0.6,1.266108
42,12,2017-01,2017-12,2018-01,2014-07,2015-06,2015-07,100.6,100.3,0.3,1.454868
42,13,2017-01,2017-12,2018-01,2014-08,2015-07,2015-08,100.6,100.5,0.1,1.551784
42,14,2017-01,2017-12,2018-01,2014-09,2015-08,2015-09,100.6,100.1,0.5,1.43098
42,15,2017-01,2017-12,2018-01,2014-10,2015-09,2015-10,100.6,99.7,0.9,1.531987
42,16,2017-01,2017-12,2018-01,2014-11,2015-10,2015-11,100.6,100.0,0.6,1.501791
42,17,2017-01,2017-12,2018-01,2014-12,2015-11,2015-12,100.6,100.5,0.1,1.391427
42,18,2017-01,2017-12,2018-01,2015-01,2015-12,2016-01,100.6,100.5,0.1,1.264572
42,19,2017-01,2017-12,2018-01,2015-02,2016-01,2016-02,100.6,101.6,-1.0,0.9109
42,20,2017-01,2017-12,2018-01,2015-03,2016-02,2016-03,100.6,99.6,1.0,1.546167
42,21,2017-01,2017-12,2018-01,2015-04,2016-03,2016-04,100.6,99.8,0.8,1.53506
42,22,2017-01,2017-12,2018-01,2015-05,2016-04,2016-05,100.6,99.5,1.1,1.407737
42,23,2017-01,2017-12,2018-01,2015-06,2016-05,2016-06,100.6,99.9,0.7,1.287568
42,24,2017-01,2017-12,2018-01,2015-07,2016-06,2016-07,100.6,100.2,0.4,1.352627
42,25,2017-01,2017-12,2018-01,2015-08,2016-07,2016-08,100.6,100.1,0.5,1.395408
42,26,2017-01,2017-12,2018-01,2015-09,2016-08,2016-09,100.6,100.7,-0.1,1.624448
42,27,2017-01,2017-12,2018-01,2015-10,2016-09,2016-10,100.6,99.9,0.7,1.641211
42,28,2017-01,2017-12,2018-01,2015-11,2016-10,2016-11,100.6,100.1,0.5,1.516424
42,29,2017-01,2017-12,2018-01,2015-12,2016-11,2016-12,100.6,100.2,0.4,1.45064
42,30,2017-01,2017-12,2018-01,2016-01,2016-12,2017-01,100.6,101.0,-0.4,1.244245
43,0,2017-02,2018-01,2018-02,2013-07,2014-06,2014-07,101.2,100.1,1.1,1.277198
43,1,2017-02,2018-01,2018-02,2013-08,2014-07,2014-08,101.2,100.2,1.0,1.684284
43,2,2017-02,2018-01,2018-02,2013-09,2014-08,2014-09,101.2,100.5,0.7,1.777019
43,3,2017-02,2018-01,2018-02,2013-10,2014-09,2014-10,101.2,100.0,1.2,1.481909
43,4,2017-02,2018-01,2018-02,2013-11,2014-10,2014-11,101.2,99.8,1.4,1.405454
43,5,2017-02,2018-01,2018-02,2013-12,2014-11,2014-12,101.2,100.3,0.9,1.641931
43,6,2017-02,2018-01,2018-02,2014-01,2014-12,2015-01,101.2,100.3,0.9,1.550567
43,7,2017-02,2018-01,2018-02,2014-02,2015-01,2015-02,101.2,101.2,0.0,0.952896
43,8,2017-02,2018-01,2018-02,2014-03,2015-02,2015-03,101.2,99.5,1.7,0.729641
43,9,2017-02,2018-01,2018-02,2014-04,2015-03,2015-04,101.2,99.8,1.4,1.494485
43,10,2017-02,2018-01,2018-02,2014-05,2015-04,2015-05,101.2,99.8,1.4,1.631415
43,11,2017-02,2018-01,2018-02,2014-06,2015-05,2015-06,101.2,100.0,1.2,1.41505
43,12,2017-02,2018-01,2018-02,2014-07,2015-06,2015-07,101.2,100.3,0.9,1.141239
43,13,2017-02,2018-01,2018-02,2014-08,2015-07,2015-08,101.2,100.5,0.7,1.411278
43,14,2017-02,2018-01,2018-02,2014-09,2015-08,2015-09,101.2,100.1,1.1,1.525649
43,15,2017-02,2018-01,2018-02,2014-10,2015-09,2015-10,101.2,99.7,1.5,1.590964
43,16,2017-02,2018-01,2018-02,2014-11,2015-10,2015-11,101.2,100.0,1.2,1.596771
43,17,2017-02,2018-01,2018-02,2014-12,2015-11,2015-12,101.2,100.5,0.7,1.420379
43,18,2017-02,2018-01,2018-02,2015-01,2015-12,2016-01,101.2,100.5,0.7,1.372153
43,19,2017-02,2018-01,2018-02,2015-02,2016-01,2016-02,101.2,101.6,-0.4,1.208193
43,20,2017-02,2018-01,2018-02,2015-03,2016-02,2016-03,101.2,99.6,1.6,1.003629
43,21,2017-02,2018-01,2018-02,2015-04,2016-03,2016-04,101.2,99.8,1.4,1.45822
43,22,2017-02,2018-01,2018-02,2015-05,2016-04,2016-05,101.2,99.5,1.7,1.50476
43,23,2017-02,2018-01,2018-02,2015-06,2016-05,2016-06,101.2,99.9,1.3,1.401561
43,24,2017-02,2018-01,2018-02,2015-07,2016-06,2016-07,101.2,100.2,1.0,1.244858
43,25,2017-02,2018-01,2018-02,2015-08,2016-07,2016-08,101.2,100.1,1.1,1.377373
43,26,2017-02,2018-01,2018-02,2015-09,2016-08,2016-09,101.2,100.7,0.5,1.517555
43,27,2017-02,2018-01,2018-02,2015-10,2016-09,2016-10,101.2,99.9,1.3,1.563777
43,28,2017-02,2018-01,2018-02,2015-11,2016-10,2016-11,101.2,100.1,1.1,1.605095
43,29,2017-02,2018-01,2018-02,2015-12,2016-11,2016-12,101.2,100.2,1.0,1.496856
43,30,2017-02,2018-01,2018-02,2016-01,2016-12,2017-01,101.2,101.0,0.2,1.558718
43,31,2017-02,2018-01,2018-02,2016-02,2017-01,2017-02,101.2,99.8,1.4,1.163067
44,0,2017-03,2018-02,2018-03,2013-07,2014-06,2014-07,98.9,100.1,-1.2,1.452652
44,1,2017-03,2018-02,2018-03,2013-08,2014-07,2014-08,98.9,100.2,-1.3,1.371053
44,2,2017-03,2018-02,2018-03,2013-09,2014-08,2014-09,98.9,100.5,-1.6,1.572977
44,3,2017-03,2018-02,2018-03,2013-10,2014-09,2014-10,98.9,100.0,-1.1,1.496054
44,4,2017-03,2018-02,2018-03,2013-11,2014-10,2014-11,98.9,99.8,-0.9,1.5239
44,5,2017-03,2018-02,2018-03,2013-12,2014-11,2014-12,98.9,100.3,-1.4,1.566974
44,6,2017-03,2018-02,2018-03,2014-01,2014-12,2015-01,98.9,100.3,-1.4,1.496178
44,7,2017-03,2018-02,2018-03,2014-02,2015-01,2015-02,98.9,101.2,-2.3,1.272669
44,8,2017-03,2018-02,2018-03,2014-03,2015-02,2015-03,98.9,99.5,-0.6,0.402966
44,9,2017-03,2018-02,2018-03,2014-04,2015-03,2015-04,98.9,99.8,-0.9,1.363321
44,10,2017-03,2018-02,2018-03,2014-05,2015-04,2015-05,98.9,99.8,-0.9,1.640687
44,11,2017-03,2018-02,2018-03,2014-06,2015-05,2015-06,98.9,100.0,-1.1,1.67543
44,12,2017-03,2018-02,2018-03,2014-07,2015-06,2015-07,98.9,100.3,-1.4,1.486511
44,13,2017-03,2018-02,2018-03,2014-08,2015-07,2015-08,98.9,100.5,-1.6,1.161764
44,14,2017-03,2018-02,2018-03,2014-09,2015-08,2015-09,98.9,100.1,-1.2,1.276114
44,15,2017-03,2018-02,2018-03,2014-10,2015-09,2015-10,98.9,99.7,-0.8,1.469962
44,16,2017-03,2018-02,2018-03,2014-11,2015-10,2015-11,98.9,100.0,-1.1,1.68099
44,17,2017-03,2018-02,2018-03,2014-12,2015-11,2015-12,98.9,100.5,-1.6,1.621577
44,18,2017-03,2018-02,2018-03,2015-01,2015-12,2016-01,98.9,100.5,-1.6,1.260048
44,19,2017-03,2018-02,2018-03,2015-02,2016-01,2016-02,98.9,101.6,-2.7,1.235134
44,20,2017-03,2018-02,2018-03,2015-03,2016-02,2016-03,98.9,99.6,-0.7,0.454882
44,21,2017-03,2018-02,2018-03,2015-04,2016-03,2016-04,98.9,99.8,-0.9,1.411341
44,22,2017-03,2018-02,2018-03,2015-05,2016-04,2016-05,98.9,99.5,-0.6,1.594933
44,23,2017-03,2018-02,2018-03,2015-06,2016-05,2016-06,98.9,99.9,-1.0,1.684678
44,24,2017-03,2018-02,2018-03,2015-07,2016-06,2016-07,98.9,100.2,-1.3,1.49618
44,25,2017-03,2018-02,2018-03,2015-08,2016-07,2016-08,98.9,100.1,-1.2,1.269792
44,26,2017-03,2018-02,2018-03,2015-09,2016-08,2016-09,98.9,100.7,-1.8,1.362601
44,27,2017-03,2018-02,2018-03,2015-10,2016-09,2016-10,98.9,99.9,-1.0,1.338245
44,28,2017-03,2018-02,2018-03,2015-11,2016-10,2016-11,98.9,100.1,-1.2,1.637903
44,29,2017-03,2018-02,2018-03,2015-12,2016-11,2016-12,98.9,100.2,-1.3,1.593947
44,30,2017-03,2018-02,2018-03,2016-01,2016-12,2017-01,98.9,101.0,-2.1,1.439595
44,31,2017-03,2018-02,2018-03,2016-02,2017-01,2017-02,98.9,99.8,-0.9,1.263399
44,32,2017-03,2018-02,2018-03,2016-03,2017-02,2017-03,98.9,99.7,-0.8,1.081784
45,0,2017-04,2018-03,2018-04,2013-07,2014-06,2014-07,99.8,100.1,-0.3,1.531916
45,1,2017-04,2018-03,2018-04,2013-08,2014-07,2014-08,99.8,100.2,-0.4,1.422187
45,2,2017-04,2018-03,2018-04,2013-09,2014-08,2014-09,99.8,100.5,-0.7,1.342128
45,3,2017-04,2018-03,2018-04,2013-10,2014-09,2014-10,99.8,100.0,-0.2,1.577234
45,4,2017-04,2018-03,2018-04,2013-11,2014-10,2014-11,99.8,99.8,0.0,1.428553
45,5,2017-04,2018-03,2018-04,2013-12,2014-11,2014-12,99.8,100.3,-0.5,1.4065
45,6,2017-04,2018-03,2018-04,2014-01,2014-12,2015-01,99.8,100.3,-0.5,1.565722
45,7,2017-04,2018-03,2018-04,2014-02,2015-01,2015-02,99.8,101.2,-1.4,1.426454
45,8,2017-04,2018-03,2018-04,2014-03,2015-02,2015-03,99.8,99.5,0.3,1.650553
45,9,2017-04,2018-03,2018-04,2014-04,2015-03,2015-04,99.8,99.8,0.0,0.481913
45,10,2017-04,2018-03,2018-04,2014-05,2015-04,2015-05,99.8,99.8,0.0,1.311739
45,11,2017-04,2018-03,2018-04,2014-06,2015-05,2015-06,99.8,100.0,-0.2,1.482366
45,12,2017-04,2018-03,2018-04,2014-07,2015-06,2015-07,99.8,100.3,-0.5,1.605025
45,13,2017-04,2018-03,2018-04,2014-08,2015-07,2015-08,99.8,100.5,-0.7,1.527057
45,14,2017-04,2018-03,2018-04,2014-09,2015-08,2015-09,99.8,100.1,-0.3,1.354875
45,15,2017-04,2018-03,2018-04,2014-10,2015-09,2015-10,99.8,99.7,0.1,1.238417
45,16,2017-04,2018-03,2018-04,2014-11,2015-10,2015-11,99.8,100.0,-0.2,1.328053
45,17,2017-04,2018-03,2018-04,2014-12,2015-11,2015-12,99.8,100.5,-0.7,1.62394
45,18,2017-04,2018-03,2018-04,2015-01,2015-12,2016-01,99.8,100.5,-0.7,1.657368
45,19,2017-04,2018-03,2018-04,2015-02,2016-01,2016-02,99.8,101.6,-1.8,1.401809
45,20,2017-04,2018-03,2018-04,2015-03,2016-02,2016-03,99.8,99.6,0.2,1.581038
45,21,2017-04,2018-03,2018-04,2015-04,2016-03,2016-04,99.8,99.8,0.0,0.602606
45,22,2017-04,2018-03,2018-04,2015-05,2016-04,2016-05,99.8,99.5,0.3,1.341061
45,23,2017-04,2018-03,2018-04,2015-06,2016-05,2016-06,99.8,99.9,-0.1,1.408537
45,24,2017-04,2018-03,2018-04,2015-07,2016-06,2016-07,99.8,100.2,-0.4,1.572549
45,25,2017-04,2018-03,2018-04,2015-08,2016-07,2016-08,99.8,100.1,-0.3,1.472692
45,26,2017-04,2018-03,2018-04,2015-09,2016-08,2016-09,99.8,100.7,-0.9,1.251854
45,27,2017-04,2018-03,2018-04,2015-10,2016-09,2016-10,99.8,99.9,-0.1,1.520946
45,28,2017-04,2018-03,2018-04,2015-11,2016-10,2016-11,99.8,100.1,-0.3,1.328561
45,29,2017-04,2018-03,2018-04,2015-12,2016-11,2016-12,99.8,100.2,-0.4,1.581089
45,30,2017-04,2018-03,2018-04,2016-01,2016-12,2017-01,99.8,101.0,-1.2,1.526909
45,31,2017-04,2018-03,2018-04,2016-02,2017-01,2017-02,99.8,99.8,0.0,1.592949
45,32,2017-04,2018-03,2018-04,2016-03,2017-02,2017-03,99.8,99.7,0.1,0.824194
45,33,2017-04,2018-03,2018-04,2016-04,2017-03,2017-04,99.8,100.1,-0.3,1.080528
46,0,2017-05,2018-04,2018-05,2013-07,2014-06,2014-07,99.8,100.1,-0.3,1.639779
46,1,2017-05,2018-04,2018-05,2013-08,2014-07,2014-08,99.8,100.2,-0.4,1.522666
46,2,2017-05,2018-04,2018-05,2013-09,2014-08,2014-09,99.8,100.5,-0.7,1.419565
46,3,2017-05,2018-04,2018-05,2013-10,2014-09,2014-10,99.8,100.0,-0.2,1.364093
46,4,2017-05,2018-04,2018-05,2013-11,2014-10,2014-11,99.8,99.8,0.0,1.561155
46,5,2017-05,2018-04,2018-05,2013-12,2014-11,2014-12,99.8,100.3,-0.5,1.398059
46,6,2017-05,2018-04,2018-05,2014-01,2014-12,2015-01,99.8,100.3,-0.5,1.420812
46,7,2017-05,2018-04,2018-05,2014-02,2015-01,2015-02,99.8,101.2,-1.4,1.615462
46,8,2017-05,2018-04,2018-05,2014-03,2015-02,2015-03,99.8,99.5,0.3,1.51448
46,9,2017-05,2018-04,2018-05,2014-04,2015-03,2015-04,99.8,99.8,0.0,1.603084
46,10,2017-05,2018-04,2018-05,2014-05,2015-04,2015-05,99.8,99.8,0.0,0.395728
46,11,2017-05,2018-04,2018-05,2014-06,2015-05,2015-06,99.8,100.0,-0.2,1.284179
46,12,2017-05,2018-04,2018-05,2014-07,2015-06,2015-07,99.8,100.3,-0.5,1.47373
46,13,2017-05,2018-04,2018-05,2014-08,2015-07,2015-08,99.8,100.5,-0.7,1.614455
46,14,2017-05,2018-04,2018-05,2014-09,2015-08,2015-09,99.8,100.1,-0.3,1.549978
46,15,2017-05,2018-04,2018-05,2014-10,2015-09,2015-10,99.8,99.7,0.1,1.345097
46,16,2017-05,2018-04,2018-05,2014-11,2015-10,2015-11,99.8,100.0,-0.2,1.207512
46,17,2017-05,2018-04,2018-05,2014-12,2015-11,2015-12,99.8,100.5,-0.7,1.320776
46,18,2017-05,2018-04,2018-05,2015-01,2015-12,2016-01,99.8,100.5,-0.7,1.642084
46,19,2017-05,2018-04,2018-05,2015-02,2016-01,2016-02,99.8,101.6,-1.8,1.672778
46,20,2017-05,2018-04,2018-05,2015-03,2016-02,2016-03,99.8,99.6,0.2,1.494482
46,21,2017-05,2018-04,2018-05,2015-04,2016-03,2016-04,99.8,99.8,0.0,1.547933
46,22,2017-05,2018-04,2018-05,2015-05,2016-04,2016-05,99.8,99.5,0.3,0.565326
46,23,2017-05,2018-04,2018-05,2015-06,2016-05,2016-06,99.8,99.9,-0.1,1.298125
46,24,2017-05,2018-04,2018-05,2015-07,2016-06,2016-07,99.8,100.2,-0.4,1.391227
46,25,2017-05,2018-04,2018-05,2015-08,2016-07,2016-08,99.8,100.1,-0.3,1.571499
46,26,2017-05,2018-04,2018-05,2015-09,2016-08,2016-09,99.8,100.7,-0.9,1.466619
46,27,2017-05,2018-04,2018-05,2015-10,2016-09,2016-10,99.8,99.9,-0.1,1.303509
46,28,2017-05,2018-04,2018-05,2015-11,2016-10,2016-11,99.8,100.1,-0.3,1.507027
46,29,2017-05,2018-04,2018-05,2015-12,2016-11,2016-12,99.8,100.2,-0.4,1.324547
46,30,2017-05,2018-04,2018-05,2016-01,2016-12,2017-01,99.8,101.0,-1.2,1.578654
46,31,2017-05,2018-04,2018-05,2016-02,2017-01,2017-02,99.8,99.8,0.0,1.563568
46,32,2017-05,2018-04,2018-05,2016-03,2017-02,2017-03,99.8,99.7,0.1,1.613511
46,33,2017-05,2018-04,2018-05,2016-04,2017-03,2017-04,99.8,100.1,-0.3,0.769565
46,34,2017-05,2018-04,2018-05,2016-05,2017-04,2017-05,99.8,99.9,-0.1,1.085403
47,0,2017-06,2018-05,2018-06,2013-07,2014-06,2014-07,99.9,100.1,-0.2,1.300543
47,1,2017-06,2018-05,2018-06,2013-08,2014-07,2014-08,99.9,100.2,-0.3,1.635834
47,2,2017-06,2018-05,2018-06,2013-09,2014-08,2014-09,99.9,100.5,-0.6,1.507522
47,3,2017-06,2018-05,2018-06,2013-10,2014-09,2014-10,99.9,100.0,-0.1,1.409898
47,4,2017-06,2018-05,2018-06,2013-11,2014-10,2014-11,99.9,99.8,0.1,1.353634
47,5,2017-06,2018-05,2018-06,2013-12,2014-11,2014-12,99.9,100.3,-0.4,1.543283
47,6,2017-06,2018-05,2018-06,2014-01,2014-12,2015-01,99.9,100.3,-0.4,1.402922
47,7,2017-06,2018-05,2018-06,2014-02,2015-01,2015-02,99.9,101.2,-1.3,1.370212
47,8,2017-06,2018-05,2018-06,2014-03,2015-02,2015-03,99.9,99.5,0.4,1.621556
47,9,2017-06,2018-05,2018-06,2014-04,2015-03,2015-04,99.9,99.8,0.1,1.498123
47,10,2017-06,2018-05,2018-06,2014-05,2015-04,2015-05,99.9,99.8,0.1,1.60243
47,11,2017-06,2018-05,2018-06,2014-06,2015-05,2015-06,99.9,100.0,-0.1,0.378627
47,12,2017-06,2018-05,2018-06,2014-07,2015-06,2015-07,99.9,100.3,-0.4,1.287311
47,13,2017-06,2018-05,2018-06,2014-08,2015-07,2015-08,99.9,100.5,-0.6,1.48844
47,14,2017-06,2018-05,2018-06,2014-09,2015-08,2015-09,99.9,100.1,-0.2,1.630862
47,15,2017-06,2018-05,2018-06,2014-10,2015-09,2015-10,99.9,99.7,0.2,1.52939
47,16,2017-06,2018-05,2018-06,2014-11,2015-10,2015-11,99.9,100.0,-0.1,1.318686
47,17,2017-06,2018-05,2018-06,2014-12,2015-11,2015-12,99.9,100.5,-0.6,1.215213
47,18,2017-06,2018-05,2018-06,2015-01,2015-12,2016-01,99.9,100.5,-0.6,1.345658
47,19,2017-06,2018-05,2018-06,2015-02,2016-01,2016-02,99.9,101.6,-1.7,1.652963
47,20,2017-06,2018-05,2018-06,2015-03,2016-02,2016-03,99.9,99.6,0.3,1.674584
47,21,2017-06,2018-05,2018-06,2015-04,2016-03,2016-04,99.9,99.8,0.1,1.488054
47,22,2017-06,2018-05,2018-06,2015-05,2016-04,2016-05,99.9,99.5,0.4,1.539181
47,23,2017-06,2018-05,2018-06,2015-06,2016-05,2016-06,99.9,99.9,0.0,0.576115
47,24,2017-06,2018-05,2018-06,2015-07,2016-06,2016-07,99.9,100.2,-0.3,1.288939
47,25,2017-06,2018-05,2018-06,2015-08,2016-07,2016-08,99.9,100.1,-0.2,1.387457
47,26,2017-06,2018-05,2018-06,2015-09,2016-08,2016-09,99.9,100.7,-0.8,1.555316
47,27,2017-06,2018-05,2018-06,2015-10,2016-09,2016-10,99.9,99.9,0.0,1.500024
47,28,2017-06,2018-05,2018-06,2015-11,2016-10,2016-11,99.9,100.1,-0.2,1.305836
47,29,2017-06,2018-05,2018-06,2015-12,2016-11,2016-12,99.9,100.2,-0.3,1.509164
47,30,2017-06,2018-05,2018-06,2016-01,2016-12,2017-01,99.9,101.0,-1.1,1.309306
47,31,2017-06,2018-05,2018-06,2016-02,2017-01,2017-02,99.9,99.8,0.1,1.599267
47,32,2017-06,2018-05,2018-06,2016-03,2017-02,2017-03,99.9,99.7,0.2,1.511785
47,33,2017-06,2018-05,2018-06,2016-04,2017-03,2017-04,99.9,100.1,-0.2,1.612564
47,34,2017-06,2018-05,2018-06,2016-05,2017-04,2017-05,99.9,99.9,0.0,0.792584
47,35,2017-06,2018-05,2018-06,2016-06,2017-05,2017-06,99.9,99.8,0.1,1.077814
48,0,2017-07,2018-06,2018-07,2013-07,2014-06,2014-07,100.3,100.1,0.2,0.61466
48,1,2017-07,2018-06,2018-07,2013-08,2014-07,2014-08,100.3,100.2,0.1,1.302422
