alpha,mae,rmse
0.0,72.06920457412147,193.83919407125902
1e-06,9.185961108459654,21.88109126346101
0.0001,2.140209143901495,4.911925577782226
0.01,0.8540649971204096,1.1413440562678687
0.1,0.6176383086413557,0.7896459353337356
1.0,0.5163371469757133,0.6967380644573966
10.0,0.55190834597064,0.7356050657106257
100.0,0.7138504119661033,0.9289509555800514
