sample_i_id,sample_j_id,x_i_start_date,x_i_end_date,target_i_date,x_j_start_date,x_j_end_date,target_j_date,cpi_i,cpi_j,delta_cpi,window_distance,shape_distance,level_distance,shape_distance_normalized,level_distance_normalized,hybrid_distance,delta_bin,selection_method
201,168,2016-10,2017-09,2017-10,2014-01,2014-12,2015-01,101.9,100.8,1.1,1.542963,1.542963,0.9208249004030488,1.0421925880295604,0.7605477727172109,0.9013701803733856,large,closed50_delta_stratified_train_gap1_hybrid_metadata
201,187,2016-10,2017-09,2017-10,2015-08,2016-07,2016-08,101.9,101.3,0.6,1.66447,1.66447,0.6697553886101771,1.1242643517683588,0.5531789690416301,0.8387216604049945,large,closed50_delta_stratified_train_gap1_hybrid_metadata
201,173,2016-10,2017-09,2017-10,2014-06,2015-05,2015-06,101.9,101.4,0.5,0.974081,0.974081,0.6787192495392345,0.6579418938370021,0.5605825964430582,0.6092622451400301,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
201,186,2016-10,2017-09,2017-10,2015-07,2016-06,2016-07,101.9,101.8,0.1,1.521192,1.521192,0.7328222316803854,1.0274873910585434,0.6052685107214414,0.8163779508899924,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
201,162,2016-10,2017-09,2017-10,2013-07,2014-06,2014-07,101.9,102.3,-0.4,1.135212,1.135212,2.620610109268439,0.766777642913157,2.1644714221910486,1.465624532552103,small,closed50_delta_stratified_train_gap1_hybrid_metadata
201,181,2016-10,2017-09,2017-10,2015-02,2016-01,2016-02,101.9,102.3,-0.4,1.695362,1.695362,0.4479275651640753,1.145130317724386,0.3699620979787449,0.7575462078515653,small,closed50_delta_stratified_train_gap1_hybrid_metadata
202,168,2016-11,2017-10,2017-11,2014-01,2014-12,2015-01,101.7,100.8,0.9,1.345251,1.345251,1.1569040564523294,0.9086482444746595,0.9555354150362334,0.9320918297554465,large,closed50_delta_stratified_train_gap1_hybrid_metadata
202,178,2016-11,2017-10,2017-11,2014-11,2015-10,2015-11,101.7,101.5,0.2,1.605956,1.605956,1.1194353021672596,1.0847411376044667,0.924588404800601,1.0046647712025338,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
202,170,2016-11,2017-10,2017-11,2014-03,2015-02,2015-03,101.7,101.4,0.3,1.375333,1.375333,0.9430295311116094,0.9289670968600409,0.7788875053004762,0.8539273010802586,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
202,189,2016-11,2017-10,2017-11,2015-10,2016-09,2016-10,101.7,102.1,-0.4,1.80335,1.80335,0.5391923561892534,1.2180706884242252,0.4453415034567238,0.8317060959404745,small,closed50_delta_stratified_train_gap1_hybrid_metadata
202,186,2016-11,2017-10,2017-11,2015-07,2016-06,2016-07,101.7,101.8,-0.1,1.247376,1.247376,0.582327744684429,0.8425386880216577,0.4809688237332909,0.6617537558774743,small,closed50_delta_stratified_train_gap1_hybrid_metadata
203,168,2016-12,2017-11,2017-12,2014-01,2014-12,2015-01,101.8,100.8,1.0,1.571176,1.571176,1.127998344961051,1.061249026509341,0.9316609797512236,0.9964550031302823,large,closed50_delta_stratified_train_gap1_hybrid_metadata
203,172,2016-12,2017-11,2017-12,2014-05,2015-04,2015-05,101.8,101.2,0.6,1.392857,1.392857,0.4479275651640753,0.9408036625538586,0.3699620979787449,0.6553828802663018,large,closed50_delta_stratified_train_gap1_hybrid_metadata
203,176,2016-12,2017-11,2017-12,2014-09,2015-08,2015-09,101.8,101.6,0.2,1.137545,1.137545,0.5924206691045261,0.7683534650863866,0.48930499186313625,0.6288292284747614,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
203,165,2016-12,2017-11,2017-12,2013-10,2014-09,2014-10,101.8,101.6,0.2,1.175393,1.175393,1.9911119789584566,0.7939178532614385,1.644542605401506,1.2192302293314723,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
203,181,2016-12,2017-11,2017-12,2015-02,2016-01,2016-02,101.8,102.3,-0.5,1.378486,1.378486,0.2100300579712903,0.9310967870924427,0.17347260344916127,0.552284695270802,small,closed50_delta_stratified_train_gap1_hybrid_metadata
203,183,2016-12,2017-11,2017-12,2015-04,2016-03,2016-04,101.8,102.3,-0.5,1.435434,1.435434,1.0257601706785808,0.9695622483530869,0.8472181983894553,0.9083902233712711,small,closed50_delta_stratified_train_gap1_hybrid_metadata
204,168,2017-01,2017-12,2018-01,2014-01,2014-12,2015-01,101.5,100.8,0.7,1.473502,1.473502,1.2461740382575806,0.9952752352757217,1.0292672242029621,1.012271229739342,large,closed50_delta_stratified_train_gap1_hybrid_metadata
204,169,2017-01,2017-12,2018-01,2014-02,2015-01,2015-02,101.5,101.4,0.1,1.691193,1.691193,1.827435734175332,1.1423143714576929,1.5093555537024963,1.3258349625800947,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
204,178,2017-01,2017-12,2018-01,2014-11,2015-10,2015-11,101.5,101.5,0.0,1.09519,1.09519,0.8881604373955809,0.7397448289324464,0.7335688274514393,0.7366568281919428,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
204,186,2017-01,2017-12,2018-01,2015-07,2016-06,2016-07,101.5,101.8,-0.3,1.252182,1.252182,0.7938646443499674,0.8457848952074877,0.6556859907187946,0.7507354429631412,small,closed50_delta_stratified_train_gap1_hybrid_metadata
204,174,2017-01,2017-12,2018-01,2014-07,2015-06,2015-07,101.5,101.6,-0.1,1.298492,1.298492,0.6704445161617358,0.877064931573654,0.5537481482897441,0.715406539931699,small,closed50_delta_stratified_train_gap1_hybrid_metadata
205,176,2017-02,2018-01,2018-02,2014-09,2015-08,2015-09,102.9,101.6,1.3,1.57016,1.57016,0.8282677111810394,1.06056277047505,0.6841009215504441,0.872331846012747,large,closed50_delta_stratified_train_gap1_hybrid_metadata
205,179,2017-02,2018-01,2018-02,2014-12,2015-11,2015-12,102.9,101.6,1.3,0.945156,0.945156,0.08627077699024083,0.6384045357741354,0.071254640553043,0.35482958816358917,large,closed50_delta_stratified_train_gap1_hybrid_metadata
205,192,2017-02,2018-01,2018-02,2016-01,2016-12,2017-01,102.9,102.5,0.4,1.520396,1.520396,1.717708959231758,1.0269497337718347,1.4187276240556652,1.22283867891375,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
206,168,2017-03,2018-02,2018-03,2014-01,2014-12,2015-01,102.1,100.8,1.3,1.742162,1.742162,2.4868492247076435,1.17674132402835,2.0539927168640437,1.6153670204461967,large,closed50_delta_stratified_train_gap1_hybrid_metadata
206,166,2017-03,2018-02,2018-03,2013-11,2014-10,2014-11,102.1,101.4,0.7,1.837996,1.837996,2.6030543851715806,1.2414722893730956,2.1499714158875056,1.6957218526303006,large,closed50_delta_stratified_train_gap1_hybrid_metadata
206,164,2017-03,2018-02,2018-03,2013-09,2014-08,2014-09,102.1,101.6,0.5,1.858058,1.858058,2.603034127017674,1.255023144254936,2.1499546838314694,1.7024889140432027,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
206,163,2017-03,2018-02,2018-03,2013-08,2014-07,2014-08,102.1,102.0,0.1,1.642518,1.642518,2.4725794279841433,1.1094368985550123,2.042206695319193,1.5758217969371027,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
206,181,2017-03,2018-02,2018-03,2015-02,2016-01,2016-02,102.1,102.3,-0.2,1.018648,1.018648,1.8445973666819357,0.6880446228530014,1.5235300632899063,1.1057873430714538,small,closed50_delta_stratified_train_gap1_hybrid_metadata
206,183,2017-03,2018-02,2018-03,2015-04,2016-03,2016-04,102.1,102.3,-0.2,0.985964,0.985964,0.9963145848829817,0.6659682525530278,0.8228978583515241,0.744433055452276,small,closed50_delta_stratified_train_gap1_hybrid_metadata
207,168,2017-04,2018-03,2018-04,2014-01,2014-12,2015-01,101.8,100.8,1.0,1.758195,1.758195,1.1848413382090721,1.1875707954828683,0.978609983726289,1.0830903896045787,large,closed50_delta_stratified_train_gap1_hybrid_metadata
207,193,2017-04,2018-03,2018-04,2016-02,2017-01,2017-02,101.8,100.8,1.0,1.487249,1.487249,1.0702258360952621,1.0045606306530848,0.8839442499767259,0.9442524403149053,large,closed50_delta_stratified_train_gap1_hybrid_metadata
207,165,2017-04,2018-03,2018-04,2013-10,2014-09,2014-10,101.8,101.6,0.2,1.829003,1.829003,1.7594272805366793,1.235397977841225,1.4531845293110193,1.344291253576122,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
207,180,2017-04,2018-03,2018-04,2015-01,2015-12,2016-01,101.8,101.8,0.0,1.12089,1.12089,1.1344695428293854,0.7571038644455207,0.9370058125456234,0.8470548384955721,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
207,182,2017-04,2018-03,2018-04,2015-03,2016-02,2016-03,101.8,102.3,-0.5,1.007084,1.007084,0.49386181174835814,0.6802337323209707,0.4079011121342355,0.5440674222276032,small,closed50_delta_stratified_train_gap1_hybrid_metadata
207,163,2017-04,2018-03,2018-04,2013-08,2014-07,2014-08,101.8,102.0,-0.2,1.717073,1.717073,2.032900028779883,1.1597949877642442,1.6790571023530663,1.419426045058655,small,closed50_delta_stratified_train_gap1_hybrid_metadata
208,172,2017-05,2018-04,2018-05,2014-05,2015-04,2015-05,101.8,101.2,0.6,1.646455,1.646455,0.5597176510836278,1.1120961406878906,0.46229420240029884,0.7871951715440948,large,closed50_delta_stratified_train_gap1_hybrid_metadata
208,194,2017-05,2018-04,2018-05,2016-03,2017-02,2017-03,101.8,100.9,0.9,1.42617,1.42617,1.6992294016902392,0.9633048901821483,1.4034645850969554,1.1833847376395519,large,closed50_delta_stratified_train_gap1_hybrid_metadata
208,177,2017-05,2018-04,2018-05,2014-10,2015-09,2015-10,101.8,101.3,0.5,1.23576,1.23576,0.9441449967253903,0.834692674149289,0.7798088149737186,0.8072507445615038,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
208,166,2017-05,2018-04,2018-05,2013-11,2014-10,2014-11,101.8,101.4,0.4,1.750672,1.750672,1.1279983449609807,1.1824893937643912,0.9316609797511657,1.0570751867577783,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
208,184,2017-05,2018-04,2018-05,2015-05,2016-04,2016-05,101.8,102.0,-0.2,0.869401,0.869401,0.8372052886300366,0.587235907941725,0.691482840327127,0.639359374134426,small,closed50_delta_stratified_train_gap1_hybrid_metadata
208,192,2017-05,2018-04,2018-05,2016-01,2016-12,2017-01,101.8,102.5,-0.7,1.364566,1.364566,0.7488336667364031,0.9216945390635712,0.6184930241599143,0.7700937816117428,small,closed50_delta_stratified_train_gap1_hybrid_metadata
209,172,2017-06,2018-05,2018-06,2014-05,2015-04,2015-05,101.9,101.2,0.7,1.864309,1.864309,0.5924206691045261,1.2592453750328438,0.48930499186313625,0.87427518344799,large,closed50_delta_stratified_train_gap1_hybrid_metadata
209,195,2017-06,2018-05,2018-06,2016-04,2017-03,2017-04,101.9,101.2,0.7,1.385456,1.385456,1.489014909892828,0.9358046655954049,1.2298396500420692,1.082822157818737,large,closed50_delta_stratified_train_gap1_hybrid_metadata
209,171,2017-06,2018-05,2018-06,2014-04,2015-03,2015-04,101.9,101.5,0.4,1.671538,1.671538,0.7105283499164328,1.1290384242588807,0.586855061961125,0.8579467431100029,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
209,186,2017-06,2018-05,2018-06,2015-07,2016-06,2016-07,101.9,101.8,0.1,1.081151,1.081151,0.18657255036123452,0.7302622024901098,0.15409806746678714,0.44218013497844844,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
209,184,2017-06,2018-05,2018-06,2015-05,2016-04,2016-05,101.9,102.0,-0.1,1.164408,1.164408,0.8496147008451238,0.7864980476150916,0.7017322925484812,0.7441151700817864,small,closed50_delta_stratified_train_gap1_hybrid_metadata
209,181,2017-06,2018-05,2018-06,2015-02,2016-01,2016-02,101.9,102.3,-0.4,1.519212,1.519212,0.7548692986649842,1.0261500023302985,0.6234781048394377,0.824814053584868,small,closed50_delta_stratified_train_gap1_hybrid_metadata
210,170,2017-07,2018-06,2018-07,2014-03,2015-02,2015-03,102.1,101.4,0.7,1.629182,1.629182,0.837205288630031,1.1004291126560877,0.6914828403271223,0.895955976491605,large,closed50_delta_stratified_train_gap1_hybrid_metadata
210,172,2017-07,2018-06,2018-07,2014-05,2015-04,2015-05,102.1,101.2,0.9,1.67249,1.67249,0.7783260470163226,1.1296814515666023,0.6428520137183025,0.8862667326424524,large,closed50_delta_stratified_train_gap1_hybrid_metadata
210,188,2017-07,2018-06,2018-07,2015-09,2016-08,2016-09,102.1,101.9,0.2,1.145863,1.145863,0.9984133617730494,0.7739718486427194,0.8246313259070523,0.7993015872748859,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
210,164,2017-07,2018-06,2018-07,2013-09,2014-08,2014-09,102.1,101.6,0.5,1.787757,1.787757,1.6045599373359802,1.2075384144648724,1.3252731176122599,1.2664057660385661,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
210,182,2017-07,2018-06,2018-07,2015-03,2016-02,2016-03,102.1,102.3,-0.2,1.494421,1.494421,0.9254812829082251,1.009404949824282,0.7643936736498215,0.8868993117370518,small,closed50_delta_stratified_train_gap1_hybrid_metadata
210,162,2017-07,2018-06,2018-07,2013-07,2014-06,2014-07,102.1,102.3,-0.2,1.71161,1.71161,1.9287493418891781,1.1561050106822237,1.5930346968913742,1.374569853786799,small,closed50_delta_stratified_train_gap1_hybrid_metadata
211,187,2017-08,2018-07,2018-08,2015-08,2016-07,2016-08,102.3,101.3,1.0,1.006621,1.006621,0.5078672682413298,0.6799209995021942,0.4194688040341342,0.5496949017681643,large,closed50_delta_stratified_train_gap1_hybrid_metadata
211,176,2017-08,2018-07,2018-08,2014-09,2015-08,2015-09,102.3,101.6,0.7,1.338759,1.338759,1.1977028475104539,0.9042632305232635,0.989232841827396,0.9467480361753298,large,closed50_delta_stratified_train_gap1_hybrid_metadata
211,162,2017-08,2018-07,2018-08,2013-07,2014-06,2014-07,102.3,102.3,0.0,1.540071,1.540071,1.693349504203799,1.0402391899477,1.3986081320023875,1.2194236609750437,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
211,190,2017-08,2018-07,2018-08,2015-11,2016-10,2016-11,102.3,102.3,0.0,1.380631,1.380631,0.021567694247551013,0.9325456248813743,0.017813660138253157,0.4751796425098137,medium,closed50_delta_stratified_train_gap1_hybrid_metadata
211,192,2017-08,2018-07,2018-08,2016-01,2016-12,2017-01,102.3,102.5,-0.2,1.64411,1.64411,0.2588123309708696,1.110512213128429,0.2137639216592505,0.6621380673938397,small,closed50_delta_stratified_train_gap1_hybrid_metadata
