seed,similarity_weight,best_epoch,val_mae,val_rmse,test_mae,test_rmse
42,0.0,0,0.35304854906951594,0.44679092931184033,0.3039294687442236,0.4001418518170803
43,0.0,0,0.35304854906951594,0.44679092931184033,0.3039294687442236,0.4001418518170803
44,0.0,0,0.35304854906951594,0.44679092931184033,0.3039294687442236,0.4001418518170803
