evaluation_index,gap_months,k_references,level_weight,distance_power,max_pairs_per_bin,shape_weight,fitness,val_mae,val_rmse,validation_block_rmse_std,selected_alpha,num_train_pairs,num_train_pair_targets
41,6,7,0.0,0.7,1,1.0,0.8563356125939586,0.624535039568146,0.8380197245568177,0.18315888037140937,10.0,84,33
62,6,9,0.0,1.823,1,1.0,0.8568760665626053,0.624724601261704,0.8379292560831662,0.18946810479439186,10.0,84,33
249,1,10,0.18,1.261,1,0.8200000000000001,0.8570495207095544,0.6206342104794497,0.839230024604139,0.17819496105415428,10.0,96,38
170,6,10,0.4,1.494,2,0.6,0.857117598888122,0.6232229512437104,0.8385004625109815,0.1861713637714044,10.0,150,33
159,6,10,0.372,1.356,2,0.628,0.8583109310399436,0.6223769576314703,0.8395003548486902,0.18810576191253323,10.0,150,33
40,6,5,0.0,0.5,1,1.0,0.8588463216544968,0.6232502332856455,0.839556723440743,0.1928959821375386,10.0,84,33
50,6,8,0.0,0.5,1,1.0,0.8593089983677002,0.6250751681514525,0.8406286367256306,0.1868036164206969,10.0,84,33
200,6,5,0.0,0.621,1,1.0,0.8593259707728134,0.6235466679331081,0.840050215278615,0.192757554941984,10.0,84,33
109,6,8,0.0,0.553,1,1.0,0.8594650603614116,0.6251213638105545,0.8407807850763471,0.1868427528506439,10.0,84,33
259,6,8,0.0,0.572,1,1.0,0.8595219087878864,0.625138054248858,0.8408363227372836,0.18685586050602815,10.0,84,33
138,6,5,0.0,0.783,1,1.0,0.8599989068261761,0.6239503065627872,0.8407446369882043,0.19254269837971788,10.0,84,33
234,6,5,0.0,0.793,1,1.0,0.8600416153025882,0.6239754437595284,0.8407887820733039,0.1925283322928432,10.0,84,33
32,6,6,0.0,0.5,1,1.0,0.860631574369986,0.6200408481339182,0.8421497608387082,0.18481813531277894,10.0,84,33
110,6,6,0.0,0.549,1,1.0,0.8608094746220403,0.6202255157864679,0.8423211986673061,0.1848827595473408,10.0,84,33
91,6,6,0.0,0.552,1,1.0,0.860820466975289,0.6202368578497212,0.8423318101032962,0.18488656871992873,10.0,84,33
49,6,6,0.0,0.582,1,1.0,0.8609310336357283,0.6203505007811821,0.8424386617932642,0.18492371842464142,10.0,84,33
107,12,10,0.4,2.272,3,0.6,0.8609827712597585,0.6356051100889033,0.8406032831887931,0.2037948807096546,10.0,164,27
180,6,6,0.0,0.605,1,1.0,0.8610165976511037,0.6204378959876623,0.842521494176701,0.18495103474402697,10.0,84,33
262,6,6,0.0,0.635,1,1.0,0.8611292496518175,0.6205522310037285,0.842630736110137,0.18498513541680534,10.0,84,33
206,6,6,0.0,0.679,1,1.0,0.8612966349037843,0.6207205971400498,0.8427934352258806,0.18503199677903734,10.0,84,33
205,6,6,0.001,0.654,1,0.999,0.8613780253153228,0.621254394167842,0.8429117509243554,0.18466274390967374,10.0,84,33
201,6,6,0.001,0.656,1,0.999,0.8613856504986462,0.6212618942574949,0.8429191555480713,0.18466494950574985,10.0,84,33
305,6,6,0.004,0.5,1,0.996,0.8620711788028291,0.6196667917260381,0.8434789200997739,0.18592258703055245,10.0,84,33
131,3,7,0.4,2.975,1,0.6,0.8621091304717451,0.6290071422640453,0.8447117868114902,0.17397343660254935,10.0,90,36
240,3,15,0.111,2.209,4,0.889,0.8626656785564085,0.6293362230861972,0.8430577014349231,0.19607977121485456,10.0,280,36
195,12,9,0.4,1.767,3,0.6,0.8647189265467856,0.6407310927845781,0.8441116026797251,0.20607323867060515,10.0,164,27
100,1,8,0.177,1.081,1,0.823,0.867375171291752,0.6247253639552485,0.8488807747206699,0.1849439657108212,10.0,96,38
236,12,3,0.135,2.194,3,0.865,0.8673866908502578,0.642685026627557,0.8498976109671519,0.17489079883105937,10.0,164,27
14,6,8,0.227,0.592,2,0.773,0.8683897512413835,0.6299871663740055,0.8476168882583881,0.20772862982995413,10.0,150,33
119,3,12,0.105,1.55,3,0.895,0.8698574295030217,0.631918965383986,0.8492511080043748,0.20606321498646935,10.0,225,36
8,3,13,0.28,1.281,4,0.72,0.8704408795883387,0.6276981194357423,0.8498443139926481,0.2059656559569051,100.0,280,36
129,12,7,0.229,2.503,4,0.771,0.8705285784115646,0.6343300179893583,0.8499735368149881,0.20555041596576468,10.0,201,27
23,1,2,0.0,0.5,1,1.0,0.8712907566795236,0.6221155122949941,0.8537625054829968,0.17528251196526737,10.0,96,38
335,1,2,0.001,0.5,1,0.999,0.8714848832997744,0.6235452143214683,0.8539894596637609,0.17495423636013374,10.0,96,38
228,12,8,0.318,1.989,3,0.6819999999999999,0.8756284707895298,0.641183538413866,0.8543853858359507,0.212430849535791,10.0,164,27
127,1,9,0.34,1.222,1,0.6599999999999999,0.8779847189803804,0.6364307965992225,0.8599002292533778,0.18084489727002623,10.0,96,38
59,6,6,0.091,0.512,1,0.909,0.8785404739365781,0.6457780901721344,0.8596779967347921,0.18862477201786013,10.0,84,33
76,6,4,0.0,0.64,1,1.0,0.879688581156893,0.6349085707489542,0.8600195106891007,0.1966907046779233,10.0,84,33
258,6,11,0.4,1.766,1,0.6,0.8814656158606023,0.6344476495069769,0.8609713345876863,0.20494281272916073,10.0,84,33
248,6,9,0.155,1.579,1,0.845,0.8857546817087687,0.6345179226075494,0.8643890668872297,0.21365614821539017,10.0,84,33
237,12,7,0.376,2.817,4,0.624,0.8891504236796607,0.6540227908733963,0.8688115631311719,0.20338860548488752,10.0,201,27
123,1,3,0.304,0.815,2,0.696,0.8902099744936282,0.6699540265993151,0.8739896419979897,0.1622033249563852,10.0,173,38
2,3,14,0.258,2.557,3,0.742,0.891381077007038,0.6572544086314556,0.8709741767565297,0.20406900250508295,10.0,225,36
7,3,3,0.19,1.067,4,0.81,0.8927841328650987,0.6523724037587998,0.8756497494269151,0.17134383438183642,100.0,280,36
101,3,9,0.4,0.5,3,0.6,0.8967146974604467,0.6595776900924186,0.8754672607916375,0.21247436668809194,10.0,225,36
121,1,5,0.381,2.596,3,0.619,0.9055313387384015,0.6597915642497004,0.8867077707674899,0.18823567970911664,10.0,235,38
229,3,7,0.4,0.549,4,0.6,0.907310117184128,0.6453252926806988,0.8855983832615372,0.21711733922590892,100.0,280,36
212,6,8,0.259,1.092,1,0.741,0.9082232122553352,0.6441702449576642,0.8853238935032404,0.22899318752094824,10.0,84,33
241,3,3,0.309,1.634,2,0.6910000000000001,0.9121631424015828,0.6911531085095665,0.894854127075968,0.17309015325614838,10.0,165,36
11,6,7,0.227,0.849,1,0.773,0.9164997251079173,0.6582384454766681,0.8930563319532312,0.2344339315468613,10.0,84,33
4,6,6,0.388,2.733,4,0.612,0.924963974080711,0.6776633559113526,0.903905238724464,0.2105873535624692,10.0,251,33
126,3,2,0.235,0.685,3,0.765,0.9496876841372935,0.6924265762555791,0.9317454888514237,0.1794219528586981,100.0,225,36
19,1,1,0.0,0.5,1,1.0,0.9585154310588071,0.694802661558603,0.9440618218066766,0.14453609252130498,10.0,96,38
165,1,1,0.0,0.891,1,1.0,0.9585154310588073,0.6948026615586027,0.9440618218066769,0.1445360925213042,10.0,96,38
256,1,1,0.016,0.5,1,0.984,0.9585154310588074,0.6948026615586025,0.9440618218066771,0.1445360925213033,10.0,96,38
282,1,1,0.013,0.5,1,0.987,0.9585154310588079,0.6948026615586027,0.9440618218066774,0.1445360925213043,10.0,96,38
172,1,1,0.018,0.5,1,0.982,0.9585154310588088,0.6948026615586044,0.9440618218066782,0.14453609252130575,10.0,96,38
301,1,1,0.046,0.5,1,0.954,0.9612750096946844,0.702173856372082,0.9462888403219487,0.1498616937273566,10.0,96,38
74,1,1,0.031,0.5,1,0.969,0.9623632596624909,0.7055400471080737,0.9475111952054429,0.1485206445704805,10.0,96,38
299,1,1,0.036,0.5,1,0.964,0.9623632596624931,0.7055400471080765,0.9475111952054454,0.1485206445704781,10.0,96,38
106,1,1,0.067,0.5,1,0.933,0.9751726705145537,0.7102644077738736,0.9627078355604269,0.12464834954126731,10.0,96,38
90,1,1,0.155,0.5,1,0.845,0.9772412485465354,0.7005837317824393,0.9626311835479223,0.14610064998613106,10.0,96,38
21,1,1,0.142,0.5,1,0.858,0.9812704510437282,0.7090703206781042,0.9669958405702881,0.14274610473440089,10.0,96,38
117,1,1,0.072,0.5,1,0.928,0.9820602833267419,0.7135074808415577,0.9688577996310839,0.13202483695658054,10.0,96,38
290,1,1,0.11,0.5,1,0.89,0.9844916339728481,0.7143424776113407,0.9710271924254833,0.13464441547364808,10.0,96,38
39,1,1,0.179,0.5,1,0.821,0.9903965167172887,0.7103127607334765,0.9744268873573804,0.15969629359908283,10.0,96,38
322,6,2,0.4,1.533,2,0.6,0.9944387285594237,0.7323236124354063,0.973791539004794,0.20647189554629786,10.0,150,33
65,6,2,0.4,1.651,2,0.6,0.9955160679341459,0.7330996124493326,0.9748743005353654,0.206417673987805,10.0,150,33
276,6,2,0.4,1.731,2,0.6,0.9962416214696567,0.7336173197570663,0.9756036329103965,0.2063798855926017,10.0,150,33
137,6,2,0.4,1.856,2,0.6,0.997366271100299,0.734412313274882,0.9767344128533378,0.20631858246961104,10.0,150,33
186,6,2,0.4,1.862,2,0.6,0.9974199552681257,0.7344500400708824,0.9767883993178221,0.2063155595030354,10.0,150,33
36,1,1,0.233,0.5,1,0.767,0.998943772557364,0.7212171894595646,0.9853467508686901,0.13597021688673924,10.0,96,38
235,1,1,0.23,0.5,1,0.77,0.9989437725573643,0.7212171894595649,0.9853467508686904,0.13597021688673913,10.0,96,38
54,6,2,0.4,2.128,2,0.6,0.9997690344896708,0.736082006312718,0.9791517920396922,0.20617242449978587,10.0,150,33
260,6,2,0.4,2.185,2,0.6,1.000263912055166,0.7364212790771559,0.9796500004916329,0.20613911563533063,10.0,150,33
47,1,1,0.268,0.5,1,0.732,1.0003704447754709,0.7425774262599122,0.9890209999979932,0.11349444777477631,10.0,96,38
173,1,1,0.191,0.5,1,0.8089999999999999,1.0046190739963632,0.7281386601388214,0.9918552807426017,0.12763793253761624,10.0,96,38
64,1,1,0.184,0.5,1,0.8160000000000001,1.018698576580254,0.735158734427602,1.0044828238276649,0.14215752752589178,10.0,96,38
99,1,1,0.264,0.5,1,0.736,1.020022120779041,0.749597500548694,1.0068948978310674,0.1312722294797343,10.0,96,38
197,1,1,0.256,0.5,1,0.744,1.0200221207790416,0.7495975005486943,1.0068948978310683,0.1312722294797339,10.0,96,38
254,1,1,0.267,0.5,1,0.733,1.0200221207790428,0.749597500548695,1.0068948978310692,0.1312722294797353,10.0,96,38
81,1,1,0.316,0.5,1,0.6839999999999999,1.0472172416312067,0.7634766827218853,1.0333592701055148,0.13857971525691806,10.0,96,38
269,3,1,0.4,1.491,1,0.6,1.054798690289548,0.7888297595497505,1.0384976681337998,0.16301022155748351,10.0,90,36
187,3,1,0.4,1.398,1,0.6,1.0547986902895483,0.7888297595497505,1.0384976681338,0.16301022155748296,10.0,90,36
283,3,1,0.4,1.351,1,0.6,1.0547986902895485,0.7888297595497505,1.0384976681338,0.16301022155748535,10.0,90,36
161,3,1,0.4,0.773,1,0.6,1.0547986902895485,0.7888297595497509,1.0384976681338,0.16301022155748493,10.0,90,36
217,3,1,0.4,1.288,1,0.6,1.0547986902895485,0.7888297595497509,1.0384976681338,0.16301022155748507,10.0,90,36
188,3,1,0.4,0.528,1,0.6,1.0547986902895485,0.7888297595497511,1.0384976681338003,0.1630102215574831,10.0,90,36
300,3,1,0.4,1.026,1,0.6,1.0547986902895488,0.7888297595497511,1.0384976681338,0.16301022155748604,10.0,90,36
56,3,1,0.4,0.932,1,0.6,1.0547986902895488,0.7888297595497509,1.0384976681338003,0.1630102215574855,10.0,90,36
225,3,1,0.4,0.713,1,0.6,1.0547986902895488,0.7888297595497511,1.0384976681338003,0.163010221557484,10.0,90,36
309,3,1,0.4,0.757,1,0.6,1.0547986902895488,0.7888297595497514,1.0384976681338003,0.16301022155748507,10.0,90,36
216,3,1,0.4,1.149,1,0.6,1.054798690289549,0.7888297595497505,1.0384976681338005,0.16301022155748418,10.0,90,36
321,3,1,0.4,0.584,1,0.6,1.054798690289549,0.7888297595497521,1.0384976681338005,0.163010221557485,10.0,90,36
160,3,1,0.4,0.934,1,0.6,1.054798690289549,0.7888297595497511,1.0384976681338007,0.16301022155748324,10.0,90,36
163,3,1,0.4,1.453,1,0.6,1.0547986902895492,0.7888297595497505,1.0384976681338007,0.1630102215574848,10.0,90,36
22,3,1,0.4,0.69,1,0.6,1.0547986902895492,0.7888297595497518,1.0384976681338007,0.16301022155748382,10.0,90,36
310,3,1,0.4,1.039,1,0.6,1.0547986902895492,0.7888297595497518,1.0384976681338007,0.16301022155748407,10.0,90,36
171,3,1,0.4,1.303,1,0.6,1.0547986902895494,0.7888297595497514,1.0384976681338007,0.1630102215574864,10.0,90,36
115,3,1,0.4,0.609,1,0.6,1.0547986902895494,0.7888297595497524,1.0384976681338012,0.1630102215574835,10.0,90,36
198,3,1,0.4,1.375,1,0.6,1.0547986902895496,0.7888297595497518,1.0384976681338012,0.16301022155748573,10.0,90,36
224,3,1,0.4,1.01,1,0.6,1.0547986902895496,0.7888297595497518,1.0384976681338012,0.1630102215574854,10.0,90,36
55,3,1,0.4,0.838,1,0.6,1.0547986902895496,0.7888297595497521,1.0384976681338012,0.16301022155748435,10.0,90,36
89,3,1,0.4,1.013,1,0.6,1.0547986902895496,0.7888297595497524,1.0384976681338012,0.16301022155748446,10.0,90,36
207,3,1,0.4,1.066,1,0.6,1.0547986902895496,0.7888297595497518,1.0384976681338014,0.1630102215574831,10.0,90,36
108,3,1,0.4,0.99,1,0.6,1.0547986902895499,0.7888297595497511,1.0384976681338014,0.16301022155748485,10.0,90,36
151,3,1,0.4,0.898,1,0.6,1.0547986902895499,0.7888297595497514,1.0384976681338014,0.16301022155748526,10.0,90,36
179,3,1,0.4,1.054,1,0.6,1.0547986902895499,0.7888297595497514,1.0384976681338014,0.1630102215574852,10.0,90,36
185,3,1,0.4,1.078,1,0.6,1.0547986902895499,0.7888297595497518,1.0384976681338014,0.16301022155748507,10.0,90,36
215,3,1,0.4,1.106,1,0.6,1.0547986902895499,0.7888297595497521,1.0384976681338014,0.1630102215574845,10.0,90,36
223,3,1,0.4,0.924,1,0.6,1.0547986902895499,0.7888297595497521,1.0384976681338016,0.16301022155748357,10.0,90,36
114,3,1,0.4,1.142,1,0.6,1.0547986902895499,0.7888297595497528,1.0384976681338016,0.16301022155748296,10.0,90,36
145,3,1,0.4,0.9,1,0.6,1.05479869028955,0.7888297595497514,1.0384976681338016,0.1630102215574837,10.0,90,36
291,3,1,0.4,1.235,1,0.6,1.05479869028955,0.7888297595497518,1.0384976681338016,0.16301022155748457,10.0,90,36
73,3,1,0.4,0.915,1,0.6,1.0547986902895503,0.7888297595497521,1.0384976681338018,0.1630102215574841,10.0,90,36
329,3,1,0.4,0.89,1,0.6,1.0547986902895503,0.7888297595497528,1.0384976681338018,0.16301022155748524,10.0,90,36
152,3,1,0.4,1.34,1,0.6,1.0547986902895505,0.7888297595497528,1.0384976681338023,0.16301022155748265,10.0,90,36
82,3,1,0.4,1.206,1,0.6,1.0547986902895508,0.7888297595497524,1.0384976681338023,0.1630102215574852,10.0,90,36
233,3,1,0.4,0.894,1,0.6,1.0547986902895508,0.7888297595497524,1.0384976681338023,0.16301022155748499,10.0,90,36
116,1,1,0.305,0.5,1,0.6950000000000001,1.0562168970827182,0.7694470723352856,1.041863010824275,0.14353886258443224,10.0,96,38
10,3,1,0.315,2.162,4,0.685,1.0565688916341833,0.7462829860595788,1.042049367187101,0.14519524447082377,100.0,280,36
63,6,1,0.4,1.544,2,0.6,1.0833271162872637,0.8120727369917918,1.0659081930869985,0.1741892320026538,10.0,150,33
20,1,1,0.4,0.504,1,0.6,1.090165159363014,0.8245982972383236,1.0735708056787068,0.16594353684307256,10.0,96,38
29,1,1,0.4,0.5,1,0.6,1.0901651593630148,0.824598297238323,1.0735708056787074,0.16594353684307292,10.0,96,38
